chr	start	end	interval_id	num_peaks	num_samples	DME-4_R1.mLb.clN.bool	PDR-4_R1.mLb.clN.bool	UBR-18_R1.mLb.clN.bool	UVR-11_R1.mLb.clN.bool	UVR-14_R1.mLb.clN.bool	DME-4_R1.mLb.clN.fc	PDR-4_R1.mLb.clN.fc	UBR-18_R1.mLb.clN.fc	UVR-11_R1.mLb.clN.fc	UVR-14_R1.mLb.clN.fc	DME-4_R1.mLb.clN.qval	PDR-4_R1.mLb.clN.qval	UBR-18_R1.mLb.clN.qval	UVR-11_R1.mLb.clN.qval	UVR-14_R1.mLb.clN.qval	DME-4_R1.mLb.clN.pval	PDR-4_R1.mLb.clN.pval	UBR-18_R1.mLb.clN.pval	UVR-11_R1.mLb.clN.pval	UVR-14_R1.mLb.clN.pval	DME-4_R1.mLb.clN.start	PDR-4_R1.mLb.clN.start	UBR-18_R1.mLb.clN.start	UVR-11_R1.mLb.clN.start	UVR-14_R1.mLb.clN.start	DME-4_R1.mLb.clN.end	PDR-4_R1.mLb.clN.end	UBR-18_R1.mLb.clN.end	UVR-11_R1.mLb.clN.end	UVR-14_R1.mLb.clN.end	DME-4_R1.mLb.clN.summit	PDR-4_R1.mLb.clN.summit	UBR-18_R1.mLb.clN.summit	UVR-11_R1.mLb.clN.summit	UVR-14_R1.mLb.clN.summit
GL000224.1	8158	8507	Interval_85	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	3.36968	4.69811	4.33138	3.98989	3.62624	12.1304	23.8386	28.9681	40.481	18.7707	16.4514	28.0021	33.3455	45.4001	23.4744	8192	8181	8158	8158	8187	8490	8499	8503	8507	8490	215	69	129	134	161
GL000224.1	11157	11630	Interval_86	4	4	FALSE	TRUE	TRUE	TRUE	TRUE	NA	5.35713	5.36861	7.34539	4.94428	NA	14.1138	21.3709	57.1115	15.504	NA	17.8427	25.4279	62.1558	20.024	NA	11213	11215	11157	11231	NA	11607	11608	11630	11595	NA	271	247	306	246
GL000224.1	16927	17142	Interval_87	2	2	FALSE	FALSE	TRUE	FALSE	TRUE	NA	NA	3.74163	NA	6.82936	NA	NA	5.20427	NA	16.5448	NA	NA	8.43427	NA	21.1313	NA	NA	16927	NA	16947	NA	NA	17126	NA	17142	NA	NA	122	NA	115
GL000224.1	18614	19250	Interval_88	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	9.46246	9.78152	9.51504	16.7539	12.2299	30.6922	35.0804	37.1964	127.333	46.2664	35.8766	39.6953	41.873	132.735	51.4883	18644	18651	18623	18614	18621	18988	18989	19206	19250	19031	202	193	222	236	225
GL000224.1	161894	162512	Interval_89	2	2	FALSE	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	4.57498	3.63938	NA	NA	NA	3.7944	1.3409	NA	NA	NA	7.08607	4.43663	NA	NA	NA	161894	162318	NA	NA	NA	162488	162512	NA	NA	NA	372	51
GL000225.1	67274	67585	Interval_90	2	2	TRUE	FALSE	FALSE	TRUE	FALSE	7.76235	NA	NA	8.22087	NA	28.4426	NA	NA	66.7718	NA	33.581	NA	NA	71.8703	NA	67274	NA	NA	67274	NA	67585	NA	NA	67583	NA	266	NA	NA	273	NA
GL000225.1	99234	99456	Interval_91	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	5.48325	NA	NA	NA	NA	18.5562	NA	NA	NA	NA	22.8447	NA	NA	NA	NA	99234	NA	NA	NA	NA	99456	NA	NA	NA	NA	145	NA
GL000225.1	133699	133874	Interval_92	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	9.9406	NA	NA	NA	NA	57.3559	NA	NA	NA	NA	62.514	NA	NA	NA	NA	133699	NA	NA	NA	NA	133874	NA	NA	NA	NA	54	NA	NA
GL000226.1	1642	2273	Interval_93	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	8.04368	8.04241	11.8394	7.56507	7.10541	12.1784	11.4983	23.9475	14.4679	11.1094	16.5054	15.094	28.114	18.5313	15.2995	1667	1681	1642	1681	1878	2092	2073	2194	2273	2173	355	349	380	336	140
GL000226.1	5092	6117	Interval_94	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	6.49248	8.53012	9.07794	8.50047	8.68752	9.61281	14.1099	16.5166	22.7815	18.6687	13.7218	17.8387	20.3521	27.2637	23.3681	5306	5092	5263	5215	5303	5988	6117	5984	6047	6094	273	325	334	244	166
GL000226.1	6476	7063	Interval_95	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	5.7519	5.77573	7.63835	7.43345	8.02365	6.92491	6.41601	11.2894	16.9633	14.953	10.7712	9.71486	14.8727	21.1688	19.4345	6692	6476	6631	6648	6694	7054	7035	7059	7063	7047	296	317	284	269	271
GL000226.1	9357	9786	Interval_96	4	4	TRUE	TRUE	FALSE	TRUE	TRUE	7.49286	6.01792	NA	9.59446	6.41301	10.8624	6.45748	NA	24.0994	10.299	15.08	9.75912	NA	28.6362	14.4184	9371	9371	NA	9359	9357	9771	9763	NA	9786	9763	308	197	NA	306	289
GL000226.1	14152	14629	Interval_97	2	2	FALSE	FALSE	TRUE	FALSE	TRUE	NA	NA	6.50062	NA	10.4632	NA	NA	7.88119	NA	16.5199	NA	NA	11.2806	NA	21.1047	NA	NA	14220	NA	14152	NA	NA	14585	NA	14629	NA	NA	176	NA	164
KI270320.1	195	433	Interval_98	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	4.86618	NA	NA	NA	NA	3.88189	NA	NA	NA	NA	6.99486	NA	NA	NA	NA	195	NA	NA	NA	NA	433	NA	NA	NA	NA	78	NA	NA	NA
KI270320.1	1914	2102	Interval_99	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	3.98142	NA	NA	NA	NA	2.19803	NA	NA	NA	NA	5.14457	NA	NA	NA	NA	1914	NA	NA	NA	NA	2102	NA	NA	NA	NA	91	NA	NA	NA
KI270322.1	8549	8777	Interval_100	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	5.68804	NA	NA	NA	NA	5.9436	NA	NA	NA	NA	9.22447	NA	NA	NA	NA	8549	NA	NA	NA	NA	8777	NA	NA	NA	NA	121	NA	NA
KI270330.1	983	1638	Interval_101	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	17.2885	17.0602	22.9154	22.5714	18.3248	40.688	43.0183	82.8066	120.953	51.2974	46.0002	47.9039	88.2118	126.33	56.5696	1158	1132	1134	1006	983	1638	1619	1636	1636	1626	308	295	320	379	429
KI270333.1	29	608	Interval_102	4	4	FALSE	TRUE	TRUE	TRUE	TRUE	NA	5.11663	6.85848	5.13681	4.22069	NA	9.30602	24.4297	13.8475	6.19418	NA	12.7824	28.6183	17.8758	9.93224	NA	332	29	97	336	NA	604	606	608	607	NA	17	107	39	6
KI270333.1	1444	1663	Interval_103	2	2	FALSE	FALSE	TRUE	FALSE	TRUE	NA	NA	3.23513	NA	4.22069	NA	NA	4.13574	NA	6.19418	NA	NA	7.28765	NA	9.93224	NA	NA	1444	NA	1444	NA	NA	1661	NA	1663	NA	NA	8	NA	211
KI270333.1	2065	2494	Interval_104	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	5.69383	NA	NA	NA	NA	16.9926	NA	NA	NA	NA	20.8503	NA	NA	NA	NA	2065	NA	NA	NA	NA	2494	NA	NA	NA	NA	393	NA	NA
KI270336.1	689	992	Interval_105	4	4	FALSE	TRUE	TRUE	TRUE	TRUE	NA	14.8297	18.2701	11.1696	14.5614	NA	37.6247	67.6829	33.4558	36.7118	NA	42.3319	72.9847	38.2642	41.8312	NA	691	696	689	696	NA	992	989	991	989	NA	141	165	173	165
KI270337.1	6	995	Interval_106	7	5	TRUE	TRUE	TRUE	TRUE	TRUE	5.75833;7.75159	7.75417	9.43576	7.31476	7.72788;7.91636	9.75575;17.67	19.429	39.7841	25.0599	20.5652;21.5194	13.8773;22.3881	23.3999	44.5505	29.6366	25.3526;26.343	19;505	9	11	6	11;792	275;978	981	988	995	598;985	244;325	837	461	837	539;51
KI270422.1	841	1070	Interval_107	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	3.87113	NA	NA	NA	NA	2.29805	NA	NA	NA	NA	5.41261	NA	NA	NA	NA	841	NA	NA	NA	NA	1070	NA	NA	NA	NA	171	NA
KI270435.1	1278	1489	Interval_108	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	3.48687	NA	NA	NA	NA	1.95471	NA	NA	NA	NA	5.00002	NA	NA	NA	NA	1278	NA	NA	NA	NA	1489	NA	NA	NA	NA	68	NA
KI270435.1	11292	11685	Interval_109	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	3.64937	NA	NA	NA	NA	2.59674	NA	NA	NA	NA	5.74407	NA	NA	NA	NA	11292	NA	NA	NA	NA	11685	NA	NA	NA	NA	89	NA
KI270435.1	91969	92235	Interval_110	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	5.27882	NA	NA	NA	NA	5.44156	NA	NA	NA	NA	8.88585	NA	NA	NA	NA	91969	NA	NA	NA	NA	92235	NA	NA	NA	NA	124	NA
KI270438.1	20807	21073	Interval_111	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	4.22305	NA	NA	NA	NA	3.02559	NA	NA	NA	NA	6.23239	NA	NA	NA	NA	20807	NA	NA	NA	NA	21073	NA	NA	NA	NA	216	NA
KI270438.1	21152	21750	Interval_112	2	2	FALSE	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	4.22305	6.65424	NA	NA	NA	3.02559	7.30323	NA	NA	NA	6.23239	11.1504	NA	NA	NA	21302	21152	NA	NA	NA	21745	21750	NA	NA	NA	232	163
KI270438.1	103892	104401	Interval_113	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	11.8788	13.4458	12.4372	13.0583	12.473	210.908	551.441	455.028	556.362	390.484	216.994	558.021	461.547	562.535	396.819	103909	103892	103905	103892	103896	104392	104389	104383	104401	104389	193	214	199	208	210
KI270438.1	104632	105007	Interval_114	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	3.53788	5.64558	5.55543	4.75505	5.41281	29.0808	179.674	161.872	137.497	127.234	34.233	185.471	167.61	142.945	132.877	104653	104632	104638	104632	104638	104899	105002	104962	105007	104993	50	71	65	71	65
KI270438.1	109196	110580	Interval_115	6	5	TRUE	TRUE	TRUE	TRUE	TRUE	11.472	11.6657	10.0514;4.17613	12.4271	11.2652	365.823	745.293	510.081;93.3177	938.539	522.566	372.419	752.08	516.686;98.7893	945.198	529.134	109214	109202	109196;110407	109204	109207	110574	110580	110227;110580	110580	110577	691	703	618;134	701	698
KI270438.1	111864	112440	Interval_116	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	5.50344	7.54368	7.11399	6.3225	6.50131	90.6625	324.923	243.514	272.926	180.842	96.3353	331.167	249.546	278.715	186.704	111864	111874	112047	111882	112054	112428	112438	112440	112438	112440	277	267	93	257	86
KI270442.1	56426	56602	Interval_117	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	3.58821	NA	NA	NA	NA	1.67796	NA	NA	NA	NA	4.53877	NA	NA	NA	NA	56426	NA	NA	NA	NA	56602	NA	NA	NA	NA	112	NA	NA
KI270442.1	187899	188186	Interval_118	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	3.34016	NA	NA	NA	NA	2.29147	NA	NA	NA	NA	5.38362	NA	NA	NA	NA	187899	NA	NA	NA	NA	188186	NA	NA	NA	NA	13	NA
KI270442.1	247618	248141	Interval_119	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	3.9669	NA	NA	NA	NA	3.72756	NA	NA	NA	NA	6.8429	NA	NA	NA	NA	247618	NA	NA	NA	NA	248141	NA	NA	NA	NA	173	NA	NA
KI270442.1	391147	391365	Interval_120	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	4.44691	NA	NA	NA	NA	5.22534	NA	NA	NA	NA	8.6465	NA	NA	NA	NA	391147	NA	NA	NA	NA	391365	NA	NA	NA	NA	105	NA
KI270465.1	865	1690	Interval_121	3	3	FALSE	FALSE	TRUE	TRUE	TRUE	NA	NA	4.46917	7.74227	7.73368	NA	NA	3.28686	12.0605	9.64379	NA	NA	6.36786	15.9804	13.7068	NA	NA	1244	865	1189	NA	NA	1416	1629	1690	NA	NA	119	349	179
KI270466.1	136	1147	Interval_122	6	5	TRUE	TRUE	TRUE	TRUE	TRUE	15.8187;7.16318	21.0309	17.4602	16.9471	18.2275	86.7304;22.2846	307.196	248.572	146.088	194.775	92.3811;27.2308	313.409	254.618	151.559	200.682	141;904	136	172	157	171	638;1141	1145	1147	1106	1147	329;109	334	298	353	257
KI270467.1	2059	3865	Interval_123	9	5	TRUE	TRUE	TRUE	TRUE	TRUE	3.42446;7.15674	4.54787;8.56729	7.72676	4.35081;6.41805	4.50884;7.64961	17.8029;88.0334	88.2391;292.698	251.496	52.9195;116.265	71.5745;199.573	22.5295;93.6924	93.6755;298.871	257.551	57.9383;121.616	76.9862;205.488	2073;2860	2061;2740	2059	2071;2771	2068;2742	2413;3837	2442;3839	3863	2417;3835	2421;3865	132;554	270;672	1353	260;391	263;670
KI270507.1	266	733	Interval_124	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	4.74952	NA	NA	NA	NA	4.89863	NA	NA	NA	NA	8.29246	NA	NA	NA	NA	266	NA	NA	NA	NA	733	NA	NA	NA	NA	298	NA
KI270508.1	428	715	Interval_125	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	4.87546	NA	NA	NA	NA	4.13489	NA	NA	NA	NA	7.28678	NA	NA	NA	NA	428	NA	NA	NA	NA	715	NA	NA	NA	NA	53	NA	NA
KI270508.1	957	1220	Interval_126	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	4.0943	NA	NA	NA	NA	2.07287	NA	NA	NA	NA	5.3187	NA	NA	NA	NA	957	NA	NA	NA	NA	1220	NA	NA	NA	NA	133
KI270508.1	1230	1435	Interval_127	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	4.46917	NA	NA	NA	NA	3.28686	NA	NA	NA	NA	6.36786	NA	NA	NA	NA	1230	NA	NA	NA	NA	1435	NA	NA	NA	NA	106	NA	NA
KI270512.1	211	536	Interval_128	2	2	FALSE	FALSE	TRUE	FALSE	TRUE	NA	NA	9.75092	NA	7.27876	NA	NA	16.6076	NA	8.58246	NA	NA	20.4475	NA	12.553	NA	NA	254	NA	211	NA	NA	536	NA	420	NA	NA	70	NA	112
KI270515.1	1323	1792	Interval_129	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	3.83729	NA	NA	NA	NA	3.12139	NA	NA	NA	NA	6.33775	NA	NA	NA	NA	1323	NA	NA	NA	NA	1792	NA	NA	NA	NA	62	NA
KI270516.1	417	823	Interval_130	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	5.27882	NA	NA	NA	NA	5.44156	NA	NA	NA	NA	8.88585	NA	NA	NA	NA	417	NA	NA	NA	NA	823	NA	NA	NA	NA	205	NA
KI270517.1	2089	3009	Interval_131	4	3	FALSE	TRUE	FALSE	TRUE	TRUE	NA	3.98142	NA	4.9269	4.0943;3.63938	NA	2.19803	NA	4.6019	2.07287;1.3409	NA	5.14457	NA	7.97125	5.3187;4.43663	NA	2590	NA	2163	2089;2674	NA	2995	NA	2749	2292;3009	NA	24	NA	88	162;191
KI270518.1	1385	1669	Interval_132	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	4.9269	NA	NA	NA	NA	4.6019	NA	NA	NA	NA	7.97125	NA	NA	NA	NA	1385	NA	NA	NA	NA	1669	NA	NA	NA	NA	187	NA
KI270538.1	53279	54134	Interval_133	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	8.44091	5.30856	7.71948	10.2057	6.36891	10.6618	4.79153	10.988	19.6847	6.54968	14.8637	7.9773	14.5568	24.0286	10.3255	53463	53644	53572	53279	53479	54134	54009	54115	54081	54115	550	103	202	455	339
KI270538.1	80793	81583	Interval_134	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	6.86201	7.19584	8.37508	9.56372	6.84778	9.05022	9.34711	13.3873	21.827	8.68357	13.1071	12.8252	17.076	26.2671	12.6623	80793	80820	80798	80843	80815	81583	81577	81566	81579	81566	451	556	513	517	563
KI270538.1	83647	84280	Interval_135	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	6.24608	NA	NA	NA	NA	10.6737	NA	NA	NA	NA	14.5045	NA	NA	NA	NA	83647	NA	NA	NA	NA	84280	NA	NA	NA	NA	119	NA
KI270538.1	87005	87221	Interval_136	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	6.55631	NA	NA	NA	NA	9.5062	NA	NA	NA	NA	12.9951	NA	NA	NA	NA	87005	NA	NA	NA	NA	87221	NA	NA	NA	NA	99	NA	NA
KI270538.1	87759	88055	Interval_137	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	4.2616	NA	NA	NA	NA	3.46787	NA	NA	NA	NA	6.56267	NA	NA	NA	NA	87759	NA	NA	NA	NA	88055	NA	NA	NA	NA	210	NA	NA
KI270538.1	88740	89192	Interval_138	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	9.37001	4.4238	7.75517	8.12252	7.37283	16.7454	3.01489	12.8176	14.0766	9.49203	21.4122	6.04949	16.478	18.1166	13.5401	88750	88784	88740	88740	88745	89192	88972	89033	88979	89004	89	63	86	84	86
KI270538.1	89769	90002	Interval_139	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	7.03842	NA	NA	NA	NA	10.0512	NA	NA	NA	NA	13.8426	NA	NA	NA	NA	89769	NA	NA	NA	NA	90002	NA	NA	NA	NA	79	NA
KI270580.1	432	1187	Interval_140	2	2	TRUE	FALSE	FALSE	FALSE	TRUE	5.6735	NA	NA	NA	5.00414	4.6754	NA	NA	NA	3.73628	8.27525	NA	NA	NA	7.2125	961	NA	NA	NA	432	1187	NA	NA	NA	1134	95	NA	NA	NA	521
KI270583.1	617	790	Interval_141	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	4.06289	NA	NA	NA	NA	2.48483	NA	NA	NA	NA	5.4859	NA	NA	NA	NA	617	NA	NA	NA	NA	790	NA	NA	NA	NA	116	NA	NA
KI270583.1	982	1175	Interval_142	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	4.54922	NA	NA	NA	NA	2.87904	NA	NA	NA	NA	6.24535	NA	NA	NA	NA	982	NA	NA	NA	NA	1175	NA	NA	NA	NA	31
KI270584.1	2420	2799	Interval_143	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	3.92531	NA	NA	NA	NA	2.59412	NA	NA	NA	NA	5.74093	NA	NA	NA	NA	2420	NA	NA	NA	NA	2799	NA	NA	NA	NA	103	NA
KI270584.1	3617	4057	Interval_144	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	4.87546	NA	NA	NA	NA	4.13489	NA	NA	NA	NA	7.28678	NA	NA	NA	NA	3617	NA	NA	NA	NA	4057	NA	NA	NA	NA	310	NA	NA
KI270588.1	1662	1846	Interval_145	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	3.98142	NA	NA	NA	NA	2.19803	NA	NA	NA	NA	5.14457	NA	NA	NA	NA	1662	NA	NA	NA	NA	1846	NA	NA	NA	NA	20	NA	NA	NA
KI270589.1	14731	15136	Interval_146	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	5.91399	NA	NA	NA	NA	5.5768	NA	NA	NA	NA	9.25526	NA	NA	NA	NA	14731	NA	NA	NA	NA	15136	NA	NA	NA	NA	275
KI270590.1	2460	2700	Interval_147	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	5.11117	NA	NA	NA	NA	4.14158	NA	NA	NA	NA	7.66305	NA	NA	NA	NA	2460	NA	NA	NA	NA	2700	NA	NA	NA	NA	68
KI270590.1	4359	4589	Interval_148	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	3.72288	NA	NA	NA	NA	2.29805	NA	NA	NA	NA	5.40169	NA	NA	NA	NA	4359	NA	NA	NA	NA	4589	NA	NA	NA	NA	201	NA
KI270591.1	4961	5279	Interval_149	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	5.1187	NA	NA	NA	NA	4.68909	NA	NA	NA	NA	8.29057	NA	NA	NA	NA	4961	NA	NA	NA	NA	5279	NA	NA	NA	NA	178	NA	NA	NA	NA
KI270593.1	2217	2425	Interval_150	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	3.6566	NA	NA	NA	NA	1.74193	NA	NA	NA	NA	4.64421	NA	NA	NA	NA	2217	NA	NA	NA	NA	2425	NA	NA	NA	NA	19	NA	NA
KI270706.1	63005	63211	Interval_151	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	4.29523	NA	NA	NA	NA	3.05397	NA	NA	NA	NA	6.0919	NA	NA	NA	NA	63005	NA	NA	NA	NA	63211	NA	NA	NA	NA	185	NA	NA	NA
KI270706.1	156016	156310	Interval_152	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	3.79082	NA	NA	NA	NA	1.87056	NA	NA	NA	NA	5.05914	NA	NA	NA	NA	156016	NA	NA	NA	NA	156310	NA	NA	NA	NA	130
KI270706.1	165406	165646	Interval_153	2	2	FALSE	FALSE	TRUE	TRUE	FALSE	NA	NA	7.4456	9.00477	NA	NA	NA	10.9773	23.9245	NA	NA	NA	14.5443	28.4541	NA	NA	NA	165466	165406	NA	NA	NA	165646	165646	NA	NA	NA	109	158	NA
KI270709.1	724	1024	Interval_154	4	4	FALSE	TRUE	TRUE	TRUE	TRUE	NA	4.03671	3.77888	3.24944	4.38964	NA	6.44355	5.78157	12.589	7.69322	NA	9.74438	9.04942	16.5399	11.5803	NA	775	797	761	724	NA	1017	1017	1024	1008	NA	154	133	193	183
KI270709.1	3512	4688	Interval_155	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	6.39485	6.95593	7.8331	6.52891	7.30745	35.8474	35.6089	53.4399	133.58	46.8864	41.1035	40.243	58.5409	139.015	52.1133	3536	3588	3595	3512	3588	3869	4688	4083	4621	4073	182	137	126	213	138
KI270709.1	5502	5738	Interval_156	3	3	FALSE	TRUE	TRUE	TRUE	FALSE	NA	3.29837	3.67458	2.94805	NA	NA	6.97793	11.4643	23.569	NA	NA	10.3146	15.057	28.0849	NA	NA	5511	5516	5502	NA	NA	5697	5716	5738	NA	NA	102	100	109	NA
KI270709.1	6616	7815	Interval_157	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	8.81248	6.90037	8.9486	8.51239	8.65381	67.71	36.2629	68.7394	225.633	64.7514	73.2633	40.923	74.0486	231.321	70.1212	6667	6634	6657	6616	6629	7805	7809	7800	7815	7799	821	713	690	731	705
KI270709.1	8303	8597	Interval_158	2	2	FALSE	FALSE	TRUE	TRUE	FALSE	NA	NA	2.97719	1.92749	NA	NA	NA	5.90598	5.0069	NA	NA	NA	9.18174	8.40949	NA	NA	NA	8425	8303	NA	NA	NA	8597	8584	NA	NA	NA	62	193	NA
KI270709.1	10587	11094	Interval_159	4	4	TRUE	TRUE	FALSE	TRUE	TRUE	2.80063	4.02174	NA	3.04965	3.48761	3.41957	7.98321	NA	18.8279	6.79177	6.86181	11.3825	NA	23.1307	10.5915	10607	10600	NA	10587	10590	10920	11072	NA	11094	10892	60	69	NA	415	76
KI270709.1	13570	14275	Interval_160	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	8.85179	9.87101	11.3164	14.1992	12.7318	16.3661	20.0006	25.4393	112.957	32.542	21.0073	23.996	29.6713	118.291	37.6174	13613	13619	13665	13570	13638	14052	14050	14172	14275	14238	259	307	249	352	288
KI270711.1	8237	9868	Interval_161	7	5	TRUE	TRUE	TRUE	TRUE	TRUE	7.43698	5.02308;4.954	5.49515	5.07703	5.66922;3.87328	9.94554	4.64873;4.54406	8.00825	6.05433	5.52444;1.98044	14.0835	7.82089;7.70845	11.4143	9.54628	9.19386;5.18878	8928	8237;9272	8293	8314	8527;9203	9658	8715;9822	9868	8848	8954;9704	374	302;148	996	393	120;486
KI270711.1	24219	24943	Interval_162	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	4.79731	NA	NA	NA	NA	4.85967	NA	NA	NA	NA	8.06302	NA	NA	NA	NA	24219	NA	NA	NA	NA	24943	NA	NA	NA	NA	159	NA	NA
KI270712.1	56281	56785	Interval_163	2	2	FALSE	TRUE	FALSE	TRUE	FALSE	NA	3.41552	NA	3.63788	NA	NA	2.1671	NA	3.43942	NA	NA	5.09207	NA	6.6865	NA	NA	56499	NA	56281	NA	NA	56785	NA	56596	NA	NA	5	NA	73	NA
KI270712.1	58205	58516	Interval_164	2	2	FALSE	FALSE	TRUE	TRUE	FALSE	NA	NA	5.25068	4.52226	NA	NA	NA	7.55165	6.2278	NA	NA	NA	10.9298	9.73321	NA	NA	NA	58205	58220	NA	NA	NA	58516	58490	NA	NA	NA	113	209	NA
KI270713.1	21112	22307	Interval_165	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	7.6579	10.6278	11.7829	8.91658	5.68875	12.8769	42.1641	44.0555	37.9308	7.19514	17.2599	47.0224	48.9504	42.8191	11.0328	21624	21162	21112	21633	21657	22248	22307	22264	22289	22241	419	614	664	414	145
KI270718.1	37395	37997	Interval_166	4	4	FALSE	TRUE	TRUE	TRUE	TRUE	NA	5.75094	5.28175	5.98266	5.00414	NA	5.73877	5.02102	7.20871	3.73628	NA	8.99395	8.23979	10.7962	7.2125	NA	37418	37395	37409	37459	NA	37964	37708	37997	37873	NA	417	231	438	129
KI270719.1	138989	139233	Interval_167	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	4.02097	NA	NA	NA	NA	2.73691	NA	NA	NA	NA	5.89972	NA	NA	NA	NA	138989	NA	NA	NA	NA	139233	NA	NA	NA	NA	219	NA
KI270719.1	155157	155621	Interval_168	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	4.74347	NA	NA	NA	NA	5.07481	NA	NA	NA	NA	8.28162	NA	NA	NA	NA	155157	NA	NA	NA	NA	155621	NA	NA	NA	NA	241	NA	NA	NA
KI270719.1	174490	174884	Interval_169	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	4.33613	NA	NA	NA	NA	3.86029	NA	NA	NA	NA	6.96656	NA	NA	NA	NA	174490	NA	NA	NA	NA	174884	NA	NA	NA	NA	121	NA	NA	NA
KI270720.1	25986	26176	Interval_170	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	3.98142	NA	NA	NA	NA	2.19803	NA	NA	NA	NA	5.14457	NA	NA	NA	NA	25986	NA	NA	NA	NA	26176	NA	NA	NA	NA	119	NA	NA	NA
KI270722.1	60750	60960	Interval_171	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	4.57498	NA	NA	NA	NA	3.7944	NA	NA	NA	NA	7.08607	NA	NA	NA	NA	60750	NA	NA	NA	NA	60960	NA	NA	NA	NA	125	NA
KI270723.1	11244	11432	Interval_172	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	4.72049	NA	NA	NA	NA	3.90895	NA	NA	NA	NA	7.03839	NA	NA	NA	NA	11244	NA	NA	NA	NA	11432	NA	NA	NA	NA	5	NA	NA
