Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UVR.11_R1.mLb.clN.bam.raw	UVR.14_R1.mLb.clN.bam.raw	PDR.4_R1.mLb.clN.bam.raw	UVR.11_R1.mLb.clN.bam.pseudo	UVR.14_R1.mLb.clN.bam.pseudo	PDR.4_R1.mLb.clN.bam.pseudo
Interval_408	chr1	16895661	16896741	+	1081	76.3321553293669	0.0649308949799326	0.610889181518064	0.10628915512725	0.915352935802832	1	51	80	85	44.9359244518241	97.4049648303106	67.54726064225
Interval_409	chr1	16904519	16905243	+	725	75.8429788392859	0.448433346578419	0.573234589147872	0.782285917611892	0.434046561063785	1	74	86	78	65.2011452830388	104.710337192584	61.9845450599471
Interval_410	chr1	17054018	17054334	+	317	55.3932071032404	-0.116648056102599	0.631287242498513	-0.18477809822503	0.853403087118778	1	49	43	65	43.1737313360662	52.355168596292	51.6537875499559
Interval_411	chr1	18161109	18161311	+	203	5.47743179232754	-0.309518135042255	2.20112705583483	-0.140618023035868	0.888171709391008	1	6	3	7	5.28657934727342	3.65268618113665	5.56271558230294
Interval_412	chr1	18902458	18902974	+	517	51.9278426214536	0.199139616153753	0.659992641701262	0.30173005511157	0.762857854800141	1	48	48	55	42.2926347781873	58.4429788981864	43.7070510038088
Interval_413	chr1	18956567	18957023	+	457	38.4065595915872	0.279765738034842	0.765038984148421	0.365688211753358	0.714597743433225	1	49	31	42	43.1737313360662	37.7444238717454	33.3762934938177
Interval_414	chr1	19210006	19210597	+	592	34.1893217051841	0.311159634165601	0.815386245196713	0.381610109317619	0.702750584589915	1	44	28	37	38.7682485466717	34.0917376906087	29.4029252207441
Interval_415	chr1	19251496	19251816	+	321	22.7671198486207	0.194110262026577	1.02193133848824	0.18994452436866	0.849352602126718	1	28	17	25	24.6707036206093	20.698555026441	19.8668413653677
Interval_416	chr1	19345685	19345876	+	192	5.19435548486643	1.05689585523434	2.51161390853971	0.420803472874872	0.673898595486083	1	6	1	2	5.28657934727342	1.21756206037888	1.58934730922941
Interval_417	chr1	19463310	19463498	+	189	11.3866005289538	-1.02251145934649	1.49617651511634	-0.683416327562783	0.494343805642739	1	5	12	24	4.40548278939451	14.6107447245466	19.072167710753
Interval_418	chr1	19485582	19485956	+	375	22.2832447141994	-0.0886468617175506	1.0182604684415	-0.08705715724507	0.930626079603683	1	27	21	33	23.7896070627304	25.5688032679565	26.2242306022853
Interval_419	chr1	19596705	19597723	+	1019	35.73398616871	0.709008985220741	0.806299666592045	0.879336820536564	0.379218677226964	1	44	30	29	38.7682485466717	36.5268618113665	23.0455359838265
Interval_420	chr1	19688303	19688554	+	252	8.41754122326281	0.366959490288765	1.70922547150651	0.214693436533758	0.830006340151158	1	8	6	7	7.04877246303122	7.3053723622733	5.56271558230294
Interval_421	chr1	19882218	19882507	+	290	36.6075092768448	-0.133349879995076	0.783315194191352	-0.170237831442473	0.864823100741853	1	37	28	46	32.6005726415194	34.0917376906087	36.5549881122765
Interval_422	chr1	20507782	20508406	+	625	19.0064597885736	-0.374583327555503	1.14385512620673	-0.327474449319209	0.743309065044207	1	13	19	28	11.4542552524257	23.1336791471988	22.2508623292118
Interval_423	chr1	20661318	20661866	+	549	45.1588479583283	0.0959519279549147	0.703488816615765	0.136394389915828	0.891509508432917	1	62	33	56	54.627986588492	40.1795479925031	44.5017246584235
Interval_424	chr1	20786435	20787301	+	867	54.20515400605	0.582538967531437	0.635616972045212	0.916493726806905	0.359407996215018	1	70	49	51	61.6767590515232	59.6605409585653	40.52835638535
Interval_425	chr1	21176683	21177234	+	552	35.3254526619576	0.850201585712865	0.812639649124463	1.04622213133321	0.295458487232406	1	42	38	29	37.0060554309139	46.2673582943976	23.0455359838265
Interval_426	chr1	21294317	21294885	+	569	38.1193549583104	-0.0386109075057103	0.761024763025735	-0.0507354154314222	0.959536355544622	1	44	33	51	38.7682485466717	40.1795479925031	40.52835638535
Interval_427	chr1	21334169	21334827	+	659	30.3730297187184	-0.112408997371014	0.868927066881092	-0.12936528467745	0.897068615631397	1	30	23	37	26.4328967363671	28.0039273887143	29.4029252207441
Interval_428	chr1	21782931	21783700	+	770	51.8010507970302	0.408515054749245	0.648497702349059	0.629940635517254	0.528733425117585	1	67	45	54	59.0334693778865	54.7902927170497	42.9123773491941
Interval_429	chr1	22019124	22019370	+	247	11.2578304060701	0.627916176792776	1.49040625772792	0.421305381359587	0.673532101165395	1	10	11	9	8.81096557878903	13.3931826641677	7.15206289153236
Interval_430	chr1	22024482	22025971	+	1490	65.6024642231204	-0.442353173449996	0.581363290762595	-0.760889413691301	0.446723122168497	1	56	52	96	49.3414072412186	63.3132271397019	76.2886708430118
Interval_431	chr1	22039727	22040257	+	531	43.1300983006748	-0.209478416279311	0.724124879750455	-0.289284931559734	0.772363342475036	1	48	26	54	42.2926347781873	31.656613569851	42.9123773491941
Interval_432	chr1	22052572	22053031	+	460	25.8183921699521	-0.16806993841134	0.946247824757871	-0.177617252070668	0.859023574788814	1	33	19	37	29.0761864100038	23.1336791471988	29.4029252207441
Interval_433	chr1	22451727	22452322	+	596	36.4406208027647	0.111109285159958	0.790826454832319	0.140497683759855	0.888266782431672	1	38	39	47	33.4816691993983	47.4849203547764	37.3496617668912
Interval_434	chr1	22976377	22976592	+	216	4.60071874850787	0.873230210923914	2.51028060913204	0.347861592742751	0.727944130499738	1	9	3	4	7.92986902091013	3.65268618113665	3.17869461845882
Interval_435	chr1	23019297	23019782	+	486	20.5540308361255	-0.177187014039225	1.06990725219657	-0.165609695303449	0.868464116911474	1	27	15	30	23.7896070627304	18.2634309056832	23.8402096384412
Interval_436	chr1	23344296	23344814	+	519	46.5725620842894	0.304982766527795	0.686441040143991	0.444295647684207	0.656828847509857	1	64	39	53	56.3901797042498	47.4849203547764	42.1177036945794
Interval_437	chr1	23368204	23369154	+	951	95.4104997604048	0.361445628141512	0.513640262926476	0.703694110898098	0.481623288608732	1	117	83	100	103.088297271832	101.057651011447	79.4673654614706
Interval_438	chr1	23528168	23528370	+	203	9.21786548596181	0.253604993418574	1.61676635273022	0.15685939591105	0.875355661007096	1	11	6	9	9.69206213666793	7.3053723622733	7.15206289153236
Interval_439	chr1	23539842	23540023	+	182	11.8400016257049	1.77269187547811	1.48151515095262	1.19653982231519	0.231485968075134	1	19	13	6	16.7408345996992	15.8283067849255	4.76804192768824
Interval_440	chr1	23559438	23559688	+	251	13.1537249217695	0.414205679444409	1.37284984317125	0.301712296872617	0.762871393339531	1	15	10	12	13.2164483681835	12.1756206037888	9.53608385537648
Interval_441	chr1	23691670	23692021	+	352	20.2003613285216	0.534109739373719	1.11468942885871	0.479155651382266	0.631827901440113	1	18	25	20	15.8597380418203	30.4390515094721	15.8934730922941
Interval_442	chr1	23743062	23743548	+	487	14.9313735526935	0.671154030703864	1.28035446651561	0.524193923055044	0.600143667174015	1	25	13	15	22.0274139469726	15.8283067849255	11.9201048192206
Interval_443	chr1	23800755	23800941	+	187	19.7654445531032	-0.240333053775101	1.09095078868493	-0.220296878894791	0.825639950742302	1	22	15	28	19.3841242733359	18.2634309056832	22.2508623292118
Interval_444	chr1	23838391	23838648	+	258	12.6261302971185	-0.780442721084388	1.38013714736128	-0.565482004869255	0.571745960739603	1	11	8	21	9.69206213666793	9.74049648303106	16.6881467469088
Interval_445	chr1	23868108	23868666	+	559	23.4145685426376	-0.0967399026040394	1.01557789267383	-0.0952560146315722	0.924111478967189	1	31	14	30	27.313993294246	17.0458688453044	23.8402096384412
Interval_446	chr1	23958992	23960068	+	1077	91.2502110103555	-0.478204302906089	0.516252694074624	-0.926298900508914	0.354290667159558	1	84	62	131	74.0121108618278	75.4888477434908	104.102248754527
Interval_447	chr1	23980121	23980646	+	526	41.5356149441796	0.360492203790658	0.73651127518902	0.489459178609507	0.624516648125013	1	47	33	40	41.4115382203084	40.1795479925031	31.7869461845882
Interval_448	chr1	24322037	24322230	+	194	6.13425057807989	-0.0502156402157402	2.0596373473169	-0.0243808164972132	0.980548849995283	1	4	6	7	3.52438623151561	7.3053723622733	5.56271558230294
Interval_449	chr1	24324795	24324972	+	178	4.56445173033645	0.5896538296972	2.86975028691626	0.205472173793498	0.837203236375041	1	8	0	3	7.04877246303122	0	2.38402096384412
Interval_450	chr1	24415429	24415877	+	449	37.6497187219198	0.0215474161738996	0.767958738833948	0.0280580389079454	0.97761586098628	1	45	31	48	39.6493451045506	37.7444238717454	38.1443354215059
Interval_451	chr1	24502297	24502574	+	278	13.5267732121394	0.103140943727763	1.35283548007648	0.0762405667553392	0.939227708987027	1	12	11	14	10.5731586945468	13.3931826641677	11.1254311646059
Interval_452	chr1	24535056	24535418	+	363	9.48580305579401	-0.989686981569522	1.59577208300073	-0.620193191817523	0.53513060326051	1	5	7	16	4.40548278939451	8.52293442265218	12.7147784738353
Interval_453	chr1	24642655	24643358	+	704	103.287088195421	-0.277095465149254	0.521672743218496	-0.53116722840395	0.595302900422793	1	116	61	135	102.207200713953	74.2712856831119	107.280943372985
Interval_454	chr1	24744932	24745600	+	669	56.6323263690869	0.175592416894767	0.627038230065719	0.280034627037595	0.779450938718198	1	68	39	60	59.9145659357654	47.4849203547764	47.6804192768824
Interval_455	chr1	24848071	24848744	+	674	41.8939432070343	0.199506929079381	0.726171280872691	0.274738115282691	0.783517445772618	1	51	35	48	44.9359244518241	42.6146721132609	38.1443354215059
Interval_456	chr1	24910992	24911505	+	514	37.0184236057342	-0.31998755540207	0.7781807977186	-0.411199500604719	0.680926254436011	1	35	27	50	30.8383795257616	32.8741756302298	39.7336827307353
Interval_457	chr1	24930293	24930664	+	372	34.4997054413995	-0.279567857565262	0.804000553481068	-0.347720976502842	0.728049741626717	1	37	27	50	32.6005726415194	32.8741756302298	39.7336827307353
Interval_458	chr1	24965000	24965269	+	270	14.8957733431687	0.312067183358998	1.28306915976091	0.24321930036659	0.807835516174468	1	17	12	15	14.9786414839414	14.6107447245466	11.9201048192206
Interval_459	chr1	25022443	25023083	+	641	46.8264413749086	0.304421965872974	0.683742840053381	0.445228743966383	0.656154456345787	1	67	40	55	59.0334693778865	48.7024824151553	43.7070510038088
Interval_460	chr1	25032324	25032511	+	188	15.4221158609424	-0.733831714014587	1.25253494769389	-0.585877236691628	0.557958015378677	1	12	11	25	10.5731586945468	13.3931826641677	19.8668413653677
Interval_461	chr1	25065870	25066056	+	187	8.48696811405983	0.149177061304651	1.68756614721127	0.0883977564678982	0.929560544396456	1	11	5	9	9.69206213666793	6.08781030189442	7.15206289153236
Interval_462	chr1	25232254	25232839	+	586	28.7045959184479	0.245674992426327	0.893343309280219	0.275006248856636	0.783311437453315	1	36	25	33	31.7194760836405	30.4390515094721	26.2242306022853
Interval_463	chr1	25239705	25240276	+	572	28.2954187006639	0.427905233580257	0.912580371493298	0.468895942699332	0.639144016552257	1	30	24	26	26.4328967363671	29.2214894490932	20.6615150199824
Interval_464	chr1	25247083	25247853	+	771	53.3069694813226	0.189812544435761	0.64368387536317	0.294884727893281	0.768081938846404	1	54	49	59	47.5792141254608	59.6605409585653	46.8857456222677
Interval_465	chr1	25267526	25268042	+	517	16.277800578822	0.436866651734883	1.23290407357551	0.354339531434864	0.723084445267683	1	16	15	15	14.0975449260624	18.2634309056832	11.9201048192206
Interval_466	chr1	25337994	25338553	+	560	24.6291281682858	-0.00706666312846305	0.971816155289353	-0.00727160491210294	0.994198149838421	1	28	20	31	24.6707036206093	24.3512412075777	24.6348832930559
Interval_467	chr1	25430194	25431037	+	844	87.7237164710479	-0.220397519834743	0.519501848026397	-0.424247807148405	0.671385098702246	1	93	66	119	81.941979882738	80.3590959850063	94.56616489915
Interval_468	chr1	25774931	25775245	+	315	16.0334881499249	-1.13053613377903	1.2268973468616	-0.921459433155462	0.356810611491357	1	16	8	33	14.0975449260624	9.74049648303106	26.2242306022853
Interval_469	chr1	25819851	25820213	+	363	28.595303519638	-0.0579066628499006	0.893974481435252	-0.0647744024604965	0.948353622515108	1	31	24	37	27.313993294246	29.2214894490932	29.4029252207441
Interval_470	chr1	25895456	25895625	+	170	12.376782715881	-0.52936913688349	1.40907659490605	-0.375685139329693	0.7071509870473	1	9	8	16	7.92986902091013	9.74049648303106	12.7147784738353
Interval_471	chr1	25905156	25905371	+	216	9.69846496013838	0.324826874278024	1.58558566469689	0.204862393442564	0.837679637708861	1	8	9	9	7.04877246303122	10.9580585434099	7.15206289153236
Interval_472	chr1	25990870	25991248	+	379	12.1930938352994	-1.50064524343862	1.44035107912062	-1.04186074158726	0.297476247693662	1	5	9	27	4.40548278939451	10.9580585434099	21.4561886745971
Interval_473	chr1	25998040	25998398	+	359	50.0893021345508	0.261135133588993	0.660284917810918	0.395488563414033	0.692482360235379	1	60	41	54	52.8657934727342	49.9200444755342	42.9123773491941
Interval_474	chr1	26111076	26111297	+	222	9.90133094388125	0.0922455621432927	1.54043073994051	0.0598829663363219	0.952248846440531	1	12	8	12	10.5731586945468	9.74049648303106	9.53608385537648
Interval_475	chr1	26111630	26111880	+	251	18.9826228634687	0.464063429900732	1.12337055221091	0.413099158587882	0.679533965862897	1	30	16	21	26.4328967363671	19.4809929660621	16.6881467469088
Interval_476	chr1	26126406	26126773	+	368	21.6939974925675	-0.236070404055961	1.030997421774	-0.228972836469138	0.818890028652366	1	26	20	35	22.9085105048515	24.3512412075777	27.8135779115147
Interval_477	chr1	26169770	26169956	+	187	13.260177416004	-0.239854805100277	1.35068712777271	-0.177579840785038	0.859052957617316	1	15	9	18	13.2164483681835	10.9580585434099	14.3041257830647
Interval_478	chr1	26233898	26234673	+	776	82.4806066991352	0.288516314143721	0.531357310744508	0.542979852369901	0.58714367448689	1	94	74	89	82.8230764406169	90.0995924680373	70.7259552607089
Interval_479	chr1	26284912	26285232	+	321	18.2760203810251	-0.240823613082553	1.13755501798271	-0.211702826918752	0.832338882527121	1	19	15	26	16.7408345996992	18.2634309056832	20.6615150199824
Interval_480	chr1	26306588	26306806	+	219	22.9549297746276	-0.211856261501782	1.01486147101564	-0.208753871885355	0.834640382800846	1	21	21	32	18.503027715457	25.5688032679565	25.4295569476706
Interval_481	chr1	26336480	26336844	+	365	10.8966107539114	-0.871368209489468	1.46557302759788	-0.594558028212125	0.55213894286004	1	11	7	21	9.69206213666793	8.52293442265218	16.6881467469088
Interval_482	chr1	26378491	26378698	+	208	14.9626507193678	-0.4267481944779	1.27011178788129	-0.335992625648936	0.736876427427356	1	13	14	24	11.4542552524257	17.0458688453044	19.072167710753
Interval_483	chr1	26432088	26432767	+	680	32.0198178621148	0.769774790019445	0.846544281233153	0.909314263984067	0.363184263389107	1	43	38	31	37.8871519887928	46.2673582943976	24.6348832930559
Interval_484	chr1	26472597	26473225	+	629	26.557480390048	0.197981093946654	0.936147447695766	0.211484947626536	0.832508876649619	1	29	24	30	25.5518001784882	29.2214894490932	23.8402096384412
Interval_485	chr1	26500300	26501116	+	817	32.2491933161984	-0.050510597436793	0.851240281556449	-0.0593376494641877	0.952683173994931	1	40	20	39	35.2438623151561	24.3512412075777	30.9922725299735
Interval_486	chr1	26541969	26542476	+	508	31.0770324976823	0.605286098907529	0.859297670099945	0.704396299407082	0.48118600992553	1	53	29	34	46.6981175675819	35.3092997509876	27.0189042569
Interval_487	chr1	26545606	26545843	+	238	13.7265542590205	0.643978028691865	1.35875740665515	0.473946287643165	0.63553821015768	1	24	9	13	21.1463173890937	10.9580585434099	10.3307575099912
Interval_488	chr1	26620335	26621345	+	1011	52.0665793353738	0.200312598336636	0.658229199004753	0.304320438290355	0.760883775616268	1	70	36	58	61.6767590515232	43.8322341736398	46.091071967653
Interval_489	chr1	26677480	26677731	+	252	10.7397129763217	1.09687583356996	1.5392251344691	0.712615594045828	0.476083659495286	1	21	7	8	18.503027715457	8.52293442265218	6.35738923691765
Interval_490	chr1	26692417	26692620	+	204	11.7622517966242	-0.576198086662016	1.47570375189183	-0.390456476053095	0.696199033315764	1	16	4	18	14.0975449260624	4.87024824151553	14.3041257830647
Interval_491	chr1	26692943	26693226	+	284	16.6751056224955	0.395611973202715	1.24528095461336	0.317688929343295	0.750720909621093	1	12	19	16	10.5731586945468	23.1336791471988	12.7147784738353
Interval_492	chr1	26695547	26695948	+	402	28.049655624503	-0.125708641887557	0.903999290665466	-0.13905834129031	0.889404047147548	1	29	27	40	25.5518001784882	32.8741756302298	31.7869461845882
Interval_493	chr1	26744103	26744377	+	275	19.462359693879	-0.411837197950209	1.10936588528236	-0.371236580657415	0.710461329290101	1	16	15	27	14.0975449260624	18.2634309056832	21.4561886745971
Interval_494	chr1	26787370	26788359	+	990	45.3856940021541	-0.00998008242232705	0.696806883455697	-0.014322594479596	0.988572613691503	1	51	33	54	44.9359244518241	40.1795479925031	42.9123773491941
Interval_495	chr1	26820872	26821199	+	328	13.8048467852997	-0.42520431175533	1.37793124138703	-0.308581661395033	0.757639772581693	1	21	5	21	18.503027715457	6.08781030189442	16.6881467469088
Interval_496	chr1	26833636	26833870	+	235	17.5452319502059	-0.31261804060365	1.15713279155751	-0.270166088874608	0.78703248009243	1	19	20	32	16.7408345996992	24.3512412075777	25.4295569476706
Interval_497	chr1	26864821	26865326	+	506	40.049787329905	-0.219217893763826	0.752263204437016	-0.291411160975082	0.770736879562992	1	36	37	56	31.7194760836405	45.0497962340187	44.5017246584235
Interval_498	chr1	26921348	26922031	+	684	41.8290349811771	-0.198613776370176	0.72182306064755	-0.275155764893406	0.783196570156334	1	46	35	60	40.5304416624295	42.6146721132609	47.6804192768824
