Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UBR.18_R1.mLb.clN.bam.raw	PDR.4_R1.mLb.clN.bam.raw	UBR.18_R1.mLb.clN.bam.pseudo	PDR.4_R1.mLb.clN.bam.pseudo
Interval_425	chr1	21176683	21177234	+	552	35.3254526619576	0.45625998849861	0.932767441816383	0.489146563274263	0.624737937994421	1	43	29	31.6180308598921	23.0455359838265
Interval_426	chr1	21294317	21294885	+	569	38.1193549583104	-0.392131326717514	0.878291616066464	-0.446470533868604	0.655257392772349	1	42	51	30.8827278166388	40.52835638535
Interval_427	chr1	21334169	21334827	+	659	30.3730297187184	0.0708404598576021	0.992067394785787	0.0714069026257016	0.943073916134747	1	42	37	30.8827278166388	29.4029252207441
Interval_428	chr1	21782931	21783700	+	770	51.8010507970302	-0.0340210399301443	0.747613866884126	-0.0455061649296792	0.963703861087614	1	57	54	41.9122734654384	42.9123773491941
Interval_429	chr1	22019124	22019370	+	247	11.2578304060701	1.30301212172991	1.68526026920895	0.773181534945661	0.439414952500644	1	24	9	17.6472730380793	7.15206289153236
Interval_430	chr1	22024482	22025971	+	1490	65.6024642231204	-0.270721246304094	0.66467639591647	-0.407297818859383	0.683789264563526	1	86	96	63.2360617197842	76.2886708430118
Interval_431	chr1	22039727	22040257	+	531	43.1300983006748	0.199178059533589	0.823583946992627	0.241843057117494	0.808901774246734	1	67	54	49.2653038979714	42.9123773491941
Interval_432	chr1	22052572	22053031	+	460	25.8183921699521	-0.277082644172985	1.08753063591674	-0.254781460882172	0.798891894918209	1	33	37	24.2650004273591	29.4029252207441
Interval_433	chr1	22451727	22452322	+	596	36.4406208027647	-0.0519025458241971	0.908633680575163	-0.0571215297581121	0.954448386155194	1	49	47	36.0298491194119	37.3496617668912
Interval_434	chr1	22976377	22976592	+	216	4.60071874850787	0.695328570306994	2.87687622117983	0.241695685475768	0.809015972956985	1	7	4	5.14712130277313	3.17869461845882
Interval_435	chr1	23019297	23019782	+	486	20.5540308361255	-0.264026456993035	1.22939341228403	-0.214761568066737	0.82995321795528	1	27	30	19.8531821678392	23.8402096384412
Interval_436	chr1	23344296	23344814	+	519	46.5725620842894	-0.0585842833753267	0.790653829016687	-0.0740959965351541	0.940934000808283	1	55	53	40.4416673789318	42.1177036945794
Interval_437	chr1	23368204	23369154	+	951	95.4104997604048	0.383671536059179	0.587685855137492	0.652851404717605	0.513852080084344	1	141	100	103.677729098716	79.4673654614706
Interval_438	chr1	23528168	23528370	+	203	9.21786548596181	0.418490399176881	1.84340340457173	0.227020519837929	0.820407786184358	1	13	9	9.55893956229296	7.15206289153236
Interval_439	chr1	23539842	23540023	+	182	11.8400016257049	1.20990265136926	1.69130249422761	0.715367390220639	0.474382057052972	1	15	6	11.0295456487996	4.76804192768824
Interval_440	chr1	23559438	23559688	+	251	13.1537249217695	0.826574877039324	1.55931268014626	0.530089242243445	0.596050057442737	1	23	12	16.911969994826	9.53608385537648
Interval_441	chr1	23691670	23692021	+	352	20.2003613285216	-0.346488506219015	1.29667863786024	-0.267212319307416	0.789305691479946	1	17	20	12.5001517353062	15.8934730922941
Interval_442	chr1	23743062	23743548	+	487	14.9313735526935	0.0685486098446094	1.47831799113101	0.0463693266643975	0.9630158839814	1	17	15	12.5001517353062	11.9201048192206
Interval_443	chr1	23800755	23800941	+	187	19.7654445531032	0.168084238770753	1.24351055493658	0.135169129126794	0.892478154444646	1	34	28	25.0003034706124	22.2508623292118
Interval_444	chr1	23838391	23838648	+	258	12.6261302971185	-0.0449093067507048	1.5659020545653	-0.0286795119910433	0.977120196708617	1	22	21	16.1766669515727	16.6881467469088
Interval_445	chr1	23868108	23868666	+	559	23.4145685426376	0.190539084703876	1.15898535633349	0.164401632568211	0.869414978457268	1	37	30	27.2062126003723	23.8402096384412
Interval_446	chr1	23958992	23960068	+	1077	91.2502110103555	0.0144247724800276	0.587545566562156	0.0245509000509183	0.980413183563461	1	143	131	105.148335185223	104.102248754527
Interval_447	chr1	23980121	23980646	+	526	41.5356149441796	0.543328070977626	0.838698492801939	0.647822877518793	0.517099516788161	1	63	40	46.3240917249582	31.7869461845882
Interval_448	chr1	24322037	24322230	+	194	6.13425057807989	0.540051655955153	2.34012776610225	0.230778705239103	0.817486725471282	1	11	7	8.08833347578635	5.56271558230294
Interval_449	chr1	24324795	24324972	+	178	4.56445173033645	2.1103581583583	3.23934376457471	0.651477061939847	0.514738579462922	1	14	3	10.2942426055463	2.38402096384412
Interval_450	chr1	24415429	24415877	+	449	37.6497187219198	0.233751191876961	0.876666567846449	0.266636370600028	0.78974914941014	1	61	48	44.8534856384516	38.1443354215059
Interval_451	chr1	24502297	24502574	+	278	13.5267732121394	0.328548617000022	1.54234352686864	0.213019091581408	0.831312071495099	1	19	14	13.9707578218128	11.1254311646059
Interval_452	chr1	24535056	24535418	+	363	9.48580305579401	-0.0245606758453231	1.80224158688386	-0.013627848799	0.989126886403325	1	17	16	12.5001517353062	12.7147784738353
Interval_453	chr1	24642655	24643358	+	704	103.287088195421	0.19486510073155	0.594802689763377	0.327613011987337	0.743204282321393	1	167	135	122.795608223302	107.280943372985
Interval_454	chr1	24744932	24745600	+	669	56.6323263690869	0.472938818359174	0.713349288729495	0.662983514291432	0.507341112495382	1	90	60	66.1772738927974	47.6804192768824
Interval_455	chr1	24848071	24848744	+	674	41.8939432070343	0.0843736223612772	0.832686482464242	0.101326998982358	0.919290884399337	1	55	48	40.4416673789318	38.1443354215059
Interval_456	chr1	24910992	24911505	+	514	37.0184236057342	-0.112023516176004	0.888605074108915	-0.12606670774229	0.899679120547951	1	50	50	36.7651521626652	39.7336827307353
Interval_457	chr1	24930293	24930664	+	372	34.4997054413995	-0.398327574438014	0.924374537699545	-0.430915779473239	0.666529609530602	1	41	50	30.1474247733855	39.7336827307353
Interval_458	chr1	24965000	24965269	+	270	14.8957733431687	0.788439949390184	1.4577559265253	0.540858682200323	0.58860499161562	1	28	15	20.5884852110925	11.9201048192206
Interval_459	chr1	25022443	25023083	+	641	46.8264413749086	-0.467118366710558	0.795136466241565	-0.587469430145147	0.556888475673245	1	43	55	31.6180308598921	43.7070510038088
Interval_460	chr1	25032324	25032511	+	188	15.4221158609424	-0.433951208436961	1.43064283141203	-0.303326028627743	0.761641412017297	1	20	25	14.7060608650661	19.8668413653677
Interval_461	chr1	25065870	25066056	+	187	8.48696811405983	0.718050140564208	1.91500923374746	0.37495910093293	0.707690883940649	1	16	9	11.7648486920529	7.15206289153236
Interval_462	chr1	25232254	25232839	+	586	28.7045959184479	-0.0271346491361362	1.02754827933916	-0.0264071768516678	0.978932569847524	1	35	33	25.7356065138657	26.2242306022853
Interval_463	chr1	25239705	25240276	+	572	28.2954187006639	0.357461511980268	1.04371578703062	0.342489321731206	0.731982678680705	1	36	26	26.470909557119	20.6615150199824
Interval_464	chr1	25247083	25247853	+	771	53.3069694813226	0.234152016061799	0.735735482869797	0.318255706722843	0.750290979779722	1	75	59	55.1477282439979	46.8857456222677
Interval_465	chr1	25267526	25268042	+	517	16.277800578822	0.373402867934182	1.4105569063259	0.264720172762678	0.791225036111683	1	21	15	15.4413639083194	11.9201048192206
Interval_466	chr1	25337994	25338553	+	560	24.6291281682858	-0.673901991827434	1.12994876949632	-0.596400482942096	0.550907717921217	1	21	31	15.4413639083194	24.6348832930559
Interval_467	chr1	25430194	25431037	+	844	87.7237164710479	-0.0643268070092651	0.594190857875324	-0.108259503081689	0.913789845616779	1	123	119	90.4422743201565	94.56616489915
Interval_468	chr1	25774931	25775245	+	315	16.0334881499249	-0.696985395800204	1.39985168837315	-0.497899457199077	0.618554909916027	1	22	33	16.1766669515727	26.2242306022853
Interval_469	chr1	25819851	25820213	+	363	28.595303519638	0.202084929718253	1.02015809766839	0.198091776343418	0.842973258872931	1	46	37	33.823939989652	29.4029252207441
Interval_470	chr1	25895456	25895625	+	170	12.376782715881	0.588415432568847	1.58729063833646	0.370704279580158	0.710857802459871	1	26	16	19.1178791245859	12.7147784738353
Interval_471	chr1	25905156	25905371	+	216	9.69846496013838	0.805512948899254	1.79875521180485	0.447816881148052	0.654285359218021	1	17	9	12.5001517353062	7.15206289153236
Interval_472	chr1	25990870	25991248	+	379	12.1930938352994	-0.866909920218794	1.63690108701433	-0.529604340235375	0.596386284485584	1	16	27	11.7648486920529	21.4561886745971
Interval_473	chr1	25998040	25998398	+	359	50.0893021345508	0.322913403577105	0.754160712954047	0.428175849033893	0.668523098036386	1	73	54	53.6771221574913	42.9123773491941
Interval_474	chr1	26111076	26111297	+	222	9.90133094388125	-0.112023383930792	1.77109990947743	-0.06325074228243	0.949566839138012	1	12	12	8.82363651903966	9.53608385537648
Interval_475	chr1	26111630	26111880	+	251	18.9826228634687	0.139515095277954	1.29219398442342	0.107967609321604	0.914021385994025	1	25	21	18.3825760813326	16.6881467469088
Interval_476	chr1	26126406	26126773	+	368	21.6939974925675	-0.0318531826298134	1.17993598188472	-0.0269956871549371	0.978463173931048	1	37	35	27.2062126003723	27.8135779115147
Interval_477	chr1	26169770	26169956	+	187	13.260177416004	0.110368734201311	1.54054623474287	0.0716425977437364	0.94288633905607	1	21	18	15.4413639083194	14.3041257830647
Interval_478	chr1	26233898	26234673	+	776	82.4806066991352	0.531183986894627	0.605669055428777	0.877020184758459	0.3804756746664	1	139	89	102.207123012209	70.7259552607089
Interval_479	chr1	26284912	26285232	+	321	18.2760203810251	-0.724999784085956	1.31838940976191	-0.549913234070111	0.582378886681588	1	17	26	12.5001517353062	20.6615150199824
Interval_480	chr1	26306588	26306806	+	219	22.9549297746276	-0.205132825924625	1.16399353652755	-0.176231928689726	0.86011173785584	1	30	32	22.0590912975991	25.4295569476706
Interval_481	chr1	26336480	26336844	+	365	10.8966107539114	-0.696985101486536	1.67944422571263	-0.415009376801893	0.678135038831286	1	14	21	10.2942426055463	16.6881467469088
Interval_482	chr1	26378491	26378698	+	208	14.9626507193678	-0.696985309081865	1.4662301019951	-0.475358750399053	0.63453129043404	1	16	24	11.7648486920529	19.072167710753
Interval_483	chr1	26432088	26432767	+	680	32.0198178621148	0.0212429597603555	0.979686896311233	0.021683417263557	0.982700491770565	1	34	31	25.0003034706124	24.6348832930559
Interval_484	chr1	26472597	26473225	+	629	26.557480390048	0.303013767142132	1.06974098390597	0.283259005404964	0.776978299817081	1	40	30	29.4121217301322	23.8402096384412
Interval_485	chr1	26500300	26501116	+	817	32.2491933161984	0.357461557845159	0.968726266065928	0.36900161621181	0.712126520094591	1	54	39	39.7063643356785	30.9922725299735
Interval_486	chr1	26541969	26542476	+	508	31.0770324976823	0.192830937278072	0.989115646585923	0.194952873249611	0.845429841348083	1	42	34	30.8827278166388	27.0189042569
Interval_487	chr1	26545606	26545843	+	238	13.7265542590205	0.711097856516012	1.55203664146894	0.458170791536846	0.646829742628579	1	23	13	16.911969994826	10.3307575099912
Interval_488	chr1	26620335	26621345	+	1011	52.0665793353738	0.159278414734322	0.753700340077743	0.211328569545149	0.832630891030188	1	70	58	51.4712130277313	46.091071967653
Interval_489	chr1	26677480	26677731	+	252	10.7397129763217	0.794865783379949	1.76187395108897	0.451147928538622	0.651882936128792	1	15	8	11.0295456487996	6.35738923691765
Interval_490	chr1	26692417	26692620	+	204	11.7622517966242	0.0399794815756964	1.67867383389351	0.0238161105323051	0.980999289347941	1	20	18	14.7060608650661	14.3041257830647
Interval_491	chr1	26692943	26693226	+	284	16.6751056224955	0.531832078871872	1.421533534878	0.374125594523885	0.708310877462171	1	25	16	18.3825760813326	12.7147784738353
Interval_492	chr1	26695547	26695948	+	402	28.049655624503	0.120637140548243	1.03283827624493	0.116801578061999	0.907017293200623	1	47	40	34.5592430329053	31.7869461845882
Interval_493	chr1	26744103	26744377	+	275	19.462359693879	0.30301370832233	1.25822437282319	0.240826449453075	0.80968962913384	1	36	27	26.470909557119	21.4561886745971
Interval_494	chr1	26787370	26788359	+	990	45.3856940021541	-0.407479304606254	0.804867650221829	-0.506268707027732	0.612668027795881	1	44	54	32.3533339031454	42.9123773491941
Interval_495	chr1	26820872	26821199	+	328	13.8048467852997	0.0192209545667111	1.57235342645814	0.01222432198975	0.990246645132584	1	23	21	16.911969994826	16.6881467469088
Interval_496	chr1	26833636	26833870	+	235	17.5452319502059	-1.52705966174935	1.36606776403616	-1.11785059420297	0.26363080887457	1	12	32	8.82363651903966	25.4295569476706
Interval_497	chr1	26864821	26865326	+	506	40.049787329905	-0.0367354189453514	0.859928511130361	-0.0427191545225815	0.965925410405961	1	59	56	43.382879551945	44.5017246584235
Interval_498	chr1	26921348	26922031	+	684	41.8290349811771	-0.211559162084563	0.827886572245194	-0.255541241006994	0.798305094916408	1	56	60	41.1769704221851	47.6804192768824
Interval_499	chr1	27112052	27112300	+	249	15.4564944605032	0.303013594718664	1.4664288565569	0.206633682475483	0.836295953105731	1	16	12	11.7648486920529	9.53608385537648
Interval_500	chr1	27154785	27155540	+	756	39.5036209316918	0.426396192140507	0.86132289319204	0.495048019170016	0.620566224930794	1	61	42	44.8534856384516	33.3762934938177
Interval_501	chr1	27234243	27234778	+	536	58.1651811752009	-0.0926582127044256	0.702541348746141	-0.131890048706453	0.895071259848736	1	75	74	55.1477282439979	58.8058504414883
Interval_502	chr1	27322040	27322523	+	484	45.7346280380072	0.316069995784074	0.787780348007274	0.401215892962534	0.688261180600417	1	74	55	54.4124252007446	43.7070510038088
Interval_503	chr1	27341736	27342011	+	276	11.3413638681921	-1.03802149669306	1.68445280773291	-0.616236615195011	0.537738365758074	1	10	19	7.35303043253305	15.0987994376794
Interval_504	chr1	27342208	27342632	+	425	14.728906018542	0.373402853331749	1.47342679586524	0.253424774396394	0.799939985167346	1	21	15	15.4413639083194	11.9201048192206
Interval_505	chr1	27392398	27392577	+	180	15.7675622800748	0.938601620259099	1.42088567484161	0.660575046168809	0.508884876379747	1	29	14	21.3237882543458	11.1254311646059
Interval_506	chr1	27489950	27490588	+	639	46.3238842461194	-0.465660371384723	0.784505408319426	-0.593571907148817	0.552798475298604	1	54	69	39.7063643356785	54.8324821684147
Interval_507	chr1	27568504	27568836	+	333	22.0387990825833	-0.112023482011021	1.18288168837894	-0.0947038770754337	0.924550038361227	1	29	29	21.3237882543458	23.0455359838265
Interval_508	chr1	27672172	27672565	+	394	23.1358322133364	0.266487882929199	1.16607147329949	0.228534775981743	0.819230524008718	1	39	30	28.6768186868789	23.8402096384412
Interval_509	chr1	27725582	27726033	+	452	68.2300362523571	0.0724009963992794	0.646773167576514	0.111941867765741	0.910869499531095	1	100	88	73.5303043253305	69.9312816060941
Interval_510	chr1	27772797	27773354	+	558	51.2577201053724	0.169389322524276	0.797370717479067	0.212434842177061	0.83176780590548	1	79	65	58.0889404170111	51.6537875499559
Interval_511	chr1	27830700	27831032	+	333	15.2621158717814	-0.346488440843375	1.46283537100607	-0.236860857831922	0.812764736876429	1	17	20	12.5001517353062	15.8934730922941
Interval_512	chr1	27862955	27863253	+	299	7.91476532337705	0.235899289461769	1.98344277802476	0.118934255162477	0.905327442667952	1	14	11	10.2942426055463	8.74141020076177
Interval_513	chr1	27914355	27915049	+	695	43.6464028215611	0.00533338851929408	0.812020959659992	0.00656804292530487	0.994759497633738	1	64	59	47.0593947682115	46.8857456222677
Interval_514	chr1	27959688	27960186	+	499	24.207431236552	-0.341505188212032	1.12936474996957	-0.302386973049437	0.762357084223963	1	29	34	21.3237882543458	27.0189042569
Interval_515	chr1	28088389	28088822	+	434	35.0343206571832	0.0579014191499841	0.91443548048436	0.0633193050638354	0.949512243390657	1	54	48	39.7063643356785	38.1443354215059
Interval_516	chr1	28235922	28236341	+	420	34.6718793950605	0.00581292983175933	0.917794946770426	0.00633358230203173	0.994946566252454	1	51	47	37.5004552059185	37.3496617668912
Interval_517	chr1	28246958	28247630	+	673	64.0607689246292	-0.192641977608188	0.668596743877914	-0.288128800165626	0.773248147645675	1	87	92	63.9713647630375	73.109976224553
Interval_518	chr1	28259270	28259849	+	580	42.6442657806304	-0.0877759830831136	0.84280049254484	-0.104147996897906	0.917051901912667	1	60	59	44.1181825951983	46.8857456222677
Interval_519	chr1	28328750	28329245	+	496	28.8487277857805	0.610442080862295	1.05986381930167	0.575962750822562	0.564640359357425	1	33	20	24.2650004273591	15.8934730922941
Interval_520	chr1	28369567	28370016	+	450	15.1236042988376	-0.0340210079790652	1.4963908944938	-0.0227353748971948	0.981861358034681	1	19	18	13.9707578218128	14.3041257830647
Interval_521	chr1	28505798	28506253	+	456	35.0776535727864	0.03683980968092	0.942521857923633	0.039086424756321	0.968821484174328	1	51	46	37.5004552059185	36.5549881122765
Interval_522	chr1	28518201	28518479	+	279	10.0451592504246	-0.112023390420993	1.74207515028355	-0.0643045682631774	0.948727716037645	1	15	15	11.0295456487996	11.9201048192206
Interval_523	chr1	28552654	28553287	+	634	47.3334605423603	0.318610692152765	0.782276562681153	0.40728651138514	0.683797568495529	1	62	46	45.5887886817049	36.5549881122765
Interval_524	chr1	28581574	28582012	+	439	23.8857514547586	1.00827002875081	1.13739683720216	0.886471630456629	0.375363434943916	1	50	23	36.7651521626652	18.2774940561382
