Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UVR.11_R1.mLb.clN.bam.raw	UVR.14_R1.mLb.clN.bam.raw	DME.4_R1.mLb.clN.bam.raw	UVR.11_R1.mLb.clN.bam.pseudo	UVR.14_R1.mLb.clN.bam.pseudo	DME.4_R1.mLb.clN.bam.pseudo
Interval_408	chr1	16895661	16896741	+	1081	76.3321553293669	0.0532829263808554	0.629287049848853	0.0846718940007638	0.932522241041777	1	51	80	44	44.9359244518241	97.4049648303106	68.0948976237339
Interval_409	chr1	16904519	16905243	+	725	75.8429788392859	0.77222765457686	0.605768891028382	1.27478922409814	0.202383855830605	1	74	86	32	65.2011452830388	104.710337192584	49.5235619081701
Interval_410	chr1	17054018	17054334	+	317	55.3932071032404	-0.482151721288655	0.644131885487478	-0.748529504829221	0.454140835268091	1	49	43	43	43.1737313360662	52.355168596292	66.5472863141035
Interval_411	chr1	18161109	18161311	+	203	5.47743179232754	-0.785682759128616	2.22796143681856	-0.352646480385469	0.724353487091328	1	6	3	5	5.28657934727342	3.65268618113665	7.73805654815157
Interval_412	chr1	18902458	18902974	+	517	51.9278426214536	-0.110390490074217	0.676176155634212	-0.163256999162707	0.870316089295293	1	48	48	35	42.2926347781873	58.4429788981864	54.166395837061
Interval_413	chr1	18956567	18957023	+	457	38.4065595915872	0.0100371787325454	0.784716253432262	0.0127908383299619	0.989794665852433	1	49	31	26	43.1737313360662	37.7444238717454	40.2378940503882
Interval_414	chr1	19210006	19210597	+	592	34.1893217051841	0.035445029744846	0.836118494599352	0.0423923522488645	0.96618592489176	1	44	28	23	38.7682485466717	34.0917376906087	35.5950601214972
Interval_415	chr1	19251496	19251816	+	321	22.7671198486207	-0.445565074053215	1.03206279650587	-0.431722832720751	0.665942870522223	1	28	17	20	24.6707036206093	20.698555026441	30.9522261926063
Interval_416	chr1	19345685	19345876	+	192	5.19435548486643	-0.489657777539599	2.4415565981691	-0.200551475196925	0.84104930423461	1	6	1	3	5.28657934727342	1.21756206037888	4.64283392889094
Interval_417	chr1	19463310	19463498	+	189	11.3866005289538	0.0158818967577975	1.58072501894548	0.0100472229941628	0.991983610765567	1	5	12	6	4.40548278939451	14.6107447245466	9.28566785778189
Interval_418	chr1	19485582	19485956	+	375	22.2832447141994	1.18678249589987	1.12743684673207	1.052637670429	0.29250708528478	1	27	21	7	23.7896070627304	25.5688032679565	10.8332791674122
Interval_419	chr1	19596705	19597723	+	1019	35.73398616871	-0.348811345414118	0.803422324658346	-0.434156899439469	0.664174509063542	1	44	30	31	38.7682485466717	36.5268618113665	47.9759505985398
Interval_420	chr1	19688303	19688554	+	252	8.41754122326281	-1.24670686192023	1.67729090403366	-0.743286008957698	0.457308540344937	1	8	6	11	7.04877246303122	7.3053723622733	17.0237244059335
Interval_421	chr1	19882218	19882507	+	290	36.6075092768448	-0.156356864975426	0.80935638683296	-0.193186669703387	0.846812778126191	1	37	28	24	32.6005726415194	34.0917376906087	37.1426714311276
Interval_422	chr1	20507782	20508406	+	625	19.0064597885736	0.301239305716969	1.21050605066613	0.248854027248521	0.803473697652025	1	13	19	9	11.4542552524257	23.1336791471988	13.9285017866728
Interval_423	chr1	20661318	20661866	+	549	45.1588479583283	0.297843506531496	0.735515407818382	0.404945298719073	0.685517720086046	1	62	33	25	54.627986588492	40.1795479925031	38.6902827407579
Interval_424	chr1	20786435	20787301	+	867	54.20515400605	0.248963159504793	0.65289274988219	0.381323210511553	0.702963432909965	1	70	49	33	61.6767590515232	59.6605409585653	51.0711732178004
Interval_425	chr1	21176683	21177234	+	552	35.3254526619576	0.102720814964023	0.819673790700422	0.125319140528145	0.900270899686596	1	42	38	25	37.0060554309139	46.2673582943976	38.6902827407579
Interval_426	chr1	21294317	21294885	+	569	38.1193549583104	-0.0282316331515332	0.786383407233058	-0.035900596187384	0.971361620486538	1	44	33	26	38.7682485466717	40.1795479925031	40.2378940503882
Interval_427	chr1	21334169	21334827	+	659	30.3730297187184	-0.449523424416386	0.886285888528206	-0.507199121902842	0.612015111080604	1	30	23	24	26.4328967363671	28.0039273887143	37.1426714311276
Interval_428	chr1	21782931	21783700	+	770	51.8010507970302	-0.0836062070952281	0.659828166982234	-0.126709060447671	0.899170674443812	1	67	45	39	59.0334693778865	54.7902927170497	60.3568410755823
Interval_429	chr1	22019124	22019370	+	247	11.2578304060701	0.251274370282325	1.5286996200935	0.164371317281388	0.869438841938099	1	10	11	6	8.81096557878903	13.3931826641677	9.28566785778189
Interval_430	chr1	22024482	22025971	+	1490	65.6024642231204	-0.433707607496972	0.598981499032262	-0.72407513119802	0.469019611260649	1	56	52	49	49.3414072412186	63.3132271397019	75.8329541718854
Interval_431	chr1	22039727	22040257	+	531	43.1300983006748	-0.416197286112852	0.742195886353435	-0.560764743870674	0.574957924074732	1	48	26	32	42.2926347781873	31.656613569851	49.5235619081701
Interval_432	chr1	22052572	22053031	+	460	25.8183921699521	0.172886530198442	0.988881277259787	0.174830421178075	0.86121288381951	1	33	19	15	29.0761864100038	23.1336791471988	23.2141696444547
Interval_433	chr1	22451727	22452322	+	596	36.4406208027647	0.534165888874964	0.834716613128119	0.639936812654495	0.522213679859518	1	38	39	18	33.4816691993983	47.4849203547764	27.8570035733457
Interval_434	chr1	22976377	22976592	+	216	4.60071874850787	0.911621036268145	2.61183186419353	0.349035115455118	0.727062947045205	1	9	3	2	7.92986902091013	3.65268618113665	3.09522261926063
Interval_435	chr1	23019297	23019782	+	486	20.5540308361255	0.308665520916187	1.12451409063627	0.274487908587733	0.783709694472915	1	27	15	11	23.7896070627304	18.2634309056832	17.0237244059335
Interval_436	chr1	23344296	23344814	+	519	46.5725620842894	0.164405875645873	0.708031274986593	0.232201431566686	0.816381565912626	1	64	39	30	56.3901797042498	47.4849203547764	46.4283392889094
Interval_437	chr1	23368204	23369154	+	951	95.4104997604048	0.185713294503294	0.528107977114298	0.351657809673834	0.725094904944229	1	117	83	58	103.088297271832	101.057651011447	89.7614559585583
Interval_438	chr1	23528168	23528370	+	203	9.21786548596181	-0.538067976034247	1.62567468870401	-0.330981333333791	0.740658585493061	1	11	6	8	9.69206213666793	7.3053723622733	12.3808904770425
Interval_439	chr1	23539842	23540023	+	182	11.8400016257049	0.5886984967238	1.4646895773218	0.401927142678412	0.687737646392043	1	19	13	7	16.7408345996992	15.8283067849255	10.8332791674122
Interval_440	chr1	23559438	23559688	+	251	13.1537249217695	-0.132359366126207	1.39374297883424	-0.0949668397518427	0.924341165890209	1	15	10	9	13.2164483681835	12.1756206037888	13.9285017866728
Interval_441	chr1	23691670	23692021	+	352	20.2003613285216	-0.193027454050499	1.12289459798753	-0.171901667704562	0.863514835465495	1	18	25	17	15.8597380418203	30.4390515094721	26.3093922637154
Interval_442	chr1	23743062	23743548	+	487	14.9313735526935	0.616439664813014	1.32691720504987	0.464565281441088	0.642242799850164	1	25	13	8	22.0274139469726	15.8283067849255	12.3808904770425
Interval_443	chr1	23800755	23800941	+	187	19.7654445531032	0.435489311989599	1.16064428074553	0.375213421729753	0.707501749092473	1	22	15	9	19.3841242733359	18.2634309056832	13.9285017866728
Interval_444	chr1	23838391	23838648	+	258	12.6261302971185	-0.157086329210209	1.45016815970477	-0.108322837016494	0.913739607881715	1	11	8	7	9.69206213666793	9.74049648303106	10.8332791674122
Interval_445	chr1	23868108	23868666	+	559	23.4145685426376	0.0411898987340173	1.05389006293717	0.0390836769247276	0.968823674952731	1	31	14	14	27.313993294246	17.0458688453044	21.6665583348244
Interval_446	chr1	23958992	23960068	+	1077	91.2502110103555	-0.383668704176984	0.532602912627913	-0.720365388698169	0.471300054410963	1	84	62	63	74.0121108618278	75.4888477434908	97.4995125067098
Interval_447	chr1	23980121	23980646	+	526	41.5356149441796	-0.23338212084009	0.746695751273174	-0.312553165653019	0.754620164877738	1	47	33	31	41.4115382203084	40.1795479925031	47.9759505985398
Interval_448	chr1	24322037	24322230	+	194	6.13425057807989	-0.204461187501708	2.11306368037293	-0.0967605422405556	0.922916559577239	1	4	6	4	3.52438623151561	7.3053723622733	6.19044523852126
Interval_449	chr1	24324795	24324972	+	178	4.56445173033645	0.213010005566745	2.92951953361416	0.0727115839722541	0.942035630274977	1	8	0	2	7.04877246303122	0	3.09522261926063
Interval_450	chr1	24415429	24415877	+	449	37.6497187219198	0.474977452209355	0.813651475643625	0.583760327889324	0.559381572754261	1	45	31	18	39.6493451045506	37.7444238717454	27.8570035733457
Interval_451	chr1	24502297	24502574	+	278	13.5267732121394	-0.636067091871926	1.36195840655298	-0.467023874452794	0.640482797057877	1	12	11	12	10.5731586945468	13.3931826641677	18.5713357155638
Interval_452	chr1	24535056	24535418	+	363	9.48580305579401	-0.536253685007401	1.66230873022252	-0.32259572199661	0.747001434010075	1	5	7	6	4.40548278939451	8.52293442265218	9.28566785778189
Interval_453	chr1	24642655	24643358	+	704	103.287088195421	-0.311634397570106	0.534826777690936	-0.582682862132592	0.560106812252115	1	116	61	71	102.207200713953	74.2712856831119	109.880402983752
Interval_454	chr1	24744932	24745600	+	669	56.6323263690869	-0.201051954133856	0.640719222219486	-0.313791044753428	0.753679746369864	1	68	39	40	59.9145659357654	47.4849203547764	61.9044523852126
Interval_455	chr1	24848071	24848744	+	674	41.8939432070343	0.0155079871051646	0.747192352370804	0.0207550131582029	0.983441084299273	1	51	35	28	44.9359244518241	42.6146721132609	43.3331166696488
Interval_456	chr1	24910992	24911505	+	514	37.0184236057342	-0.495718307004329	0.797312965912985	-0.62173616659638	0.534115366093052	1	35	27	29	30.8383795257616	32.8741756302298	44.8807279792791
Interval_457	chr1	24930293	24930664	+	372	34.4997054413995	-0.182280345085217	0.831571742222072	-0.219199782568537	0.826494424849518	1	37	27	24	32.6005726415194	32.8741756302298	37.1426714311276
Interval_458	chr1	24965000	24965269	+	270	14.8957733431687	0.2573523595864	1.32953681317625	0.19356542597086	0.846516172203496	1	17	12	8	14.9786414839414	14.6107447245466	12.3808904770425
Interval_459	chr1	25022443	25023083	+	641	46.8264413749086	0.0797810626292398	0.701948832069938	0.113656521649844	0.909510079799642	1	67	40	33	59.0334693778865	48.7024824151553	51.0711732178004
Interval_460	chr1	25032324	25032511	+	188	15.4221158609424	-0.636541262820869	1.28803221398378	-0.494196694702299	0.621167273845823	1	12	11	12	10.5731586945468	13.3931826641677	18.5713357155638
Interval_461	chr1	25065870	25066056	+	187	8.48696811405983	0.0355704476874533	1.74150981352704	0.0204250630178266	0.98370429062189	1	11	5	5	9.69206213666793	6.08781030189442	7.73805654815157
Interval_462	chr1	25232254	25232839	+	586	28.7045959184479	0.0805359006813876	0.918985164637978	0.0876356918265526	0.930166233324812	1	36	25	19	31.7194760836405	30.4390515094721	29.404614882976
Interval_463	chr1	25239705	25240276	+	572	28.2954187006639	-0.477115463605418	0.914331886949146	-0.521818685770011	0.60179657824914	1	30	24	25	26.4328967363671	29.2214894490932	38.6902827407579
Interval_464	chr1	25247083	25247853	+	771	53.3069694813226	-0.0986045927962898	0.659775771203488	-0.149451672977361	0.881197240383115	1	54	49	37	47.5792141254608	59.6605409585653	57.2616184563216
Interval_465	chr1	25267526	25268042	+	517	16.277800578822	-0.425199188563783	1.23691392814196	-0.343758105466965	0.731028209190055	1	16	15	14	14.0975449260624	18.2634309056832	21.6665583348244
Interval_466	chr1	25337994	25338553	+	560	24.6291281682858	-0.47390577595859	0.985844949224106	-0.480710254012632	0.63072244234419	1	28	20	22	24.6707036206093	24.3512412075777	34.0474488118669
Interval_467	chr1	25430194	25431037	+	844	87.7237164710479	-0.169830276965223	0.536347679642277	-0.316642139812171	0.751515156852937	1	93	66	59	81.941979882738	80.3590959850063	91.3090672681886
Interval_468	chr1	25774931	25775245	+	315	16.0334881499249	-0.217673380807691	1.29362211271389	-0.16826658934504	0.866373556902925	1	16	8	9	14.0975449260624	9.74049648303106	13.9285017866728
Interval_469	chr1	25819851	25820213	+	363	28.595303519638	0.283049222576175	0.938984668163924	0.301441793644666	0.763077628756881	1	31	24	15	27.313993294246	29.2214894490932	23.2141696444547
Interval_470	chr1	25895456	25895625	+	170	12.376782715881	-0.490973052128713	1.45449874874837	-0.337554812303006	0.735698699815192	1	9	8	8	7.92986902091013	9.74049648303106	12.3808904770425
Interval_471	chr1	25905156	25905371	+	216	9.69846496013838	-0.274203660326803	1.60627964694813	-0.170707299222635	0.864453923130022	1	8	9	7	7.04877246303122	10.9580585434099	10.8332791674122
Interval_472	chr1	25990870	25991248	+	379	12.1930938352994	-0.707362125183261	1.50255665947458	-0.470772347067839	0.63780331389611	1	5	9	8	4.40548278939451	10.9580585434099	12.3808904770425
Interval_473	chr1	25998040	25998398	+	359	50.0893021345508	0.0100216681429251	0.678603984052843	0.0147680655852806	0.988217216773983	1	60	41	33	52.8657934727342	49.9200444755342	51.0711732178004
Interval_474	chr1	26111076	26111297	+	222	9.90133094388125	-0.091748540282943	1.58012527084438	-0.0580640927500103	0.95369757595041	1	12	8	7	10.5731586945468	9.74049648303106	10.8332791674122
Interval_475	chr1	26111630	26111880	+	251	18.9826228634687	0.724849229425524	1.18072196255534	0.613903401827806	0.539279162108851	1	30	16	9	26.4328967363671	19.4809929660621	13.9285017866728
Interval_476	chr1	26126406	26126773	+	368	21.6939974925675	1.93159815617363	1.23442991410703	1.56476940010881	0.117636989109669	1	26	20	4	22.9085105048515	24.3512412075777	6.19044523852126
Interval_477	chr1	26169770	26169956	+	187	13.260177416004	-0.0315346096474055	1.40316823553354	-0.0224738622560215	0.982069961631162	1	15	9	8	13.2164483681835	10.9580585434099	12.3808904770425
Interval_478	chr1	26233898	26234673	+	776	82.4806066991352	0.376377275985848	0.554398788301545	0.678892674240716	0.497205867767718	1	94	74	43	82.8230764406169	90.0995924680373	66.5472863141035
Interval_479	chr1	26284912	26285232	+	321	18.2760203810251	-0.408877657576521	1.16306941937257	-0.351550518624326	0.725175379506141	1	19	15	15	16.7408345996992	18.2634309056832	23.2141696444547
Interval_480	chr1	26306588	26306806	+	219	22.9549297746276	-0.0803522863730329	1.0505496860061	-0.0764859458275697	0.939032494825567	1	21	21	15	18.503027715457	25.5688032679565	23.2141696444547
Interval_481	chr1	26336480	26336844	+	365	10.8966107539114	-0.0256195480919151	1.54779347448688	-0.0165523039825507	0.98679377524689	1	11	7	6	9.69206213666793	8.52293442265218	9.28566785778189
Interval_482	chr1	26378491	26378698	+	208	14.9626507193678	-0.1253179616855	1.31703697039372	-0.0951514380405255	0.924194541730273	1	13	14	10	11.4542552524257	17.0458688453044	15.4761130963031
Interval_483	chr1	26432088	26432767	+	680	32.0198178621148	0.674901815779055	0.878594101608515	0.768161104819001	0.442391478034018	1	43	38	17	37.8871519887928	46.2673582943976	26.3093922637154
Interval_484	chr1	26472597	26473225	+	629	26.557480390048	0.143265720259517	0.968026607415154	0.147997709114699	0.882344576195032	1	29	24	16	25.5518001784882	29.2214894490932	24.761780954085
Interval_485	chr1	26500300	26501116	+	817	32.2491933161984	-0.0486427832691427	0.880515708953278	-0.0552435155608606	0.955944461441664	1	40	20	20	35.2438623151561	24.3512412075777	30.9522261926063
Interval_486	chr1	26541969	26542476	+	508	31.0770324976823	1.40921216799983	0.940908746681214	1.49771396319826	0.134207582443916	1	53	29	10	46.6981175675819	35.3092997509876	15.4761130963031
Interval_487	chr1	26545606	26545843	+	238	13.7265542590205	0.797848294032944	1.42583134118714	0.55956708972932	0.57577475793393	1	24	9	6	21.1463173890937	10.9580585434099	9.28566785778189
Interval_488	chr1	26620335	26621345	+	1011	52.0665793353738	-0.112766463957065	0.673522479214623	-0.167427914341565	0.867033362695833	1	70	36	37	61.6767590515232	43.8322341736398	57.2616184563216
Interval_489	chr1	26677480	26677731	+	252	10.7397129763217	0.550310494587733	1.56713625603356	0.351156762833485	0.725470745382942	1	21	7	6	18.503027715457	8.52293442265218	9.28566785778189
Interval_490	chr1	26692417	26692620	+	204	11.7622517966242	-0.17523290660633	1.53602994338204	-0.11408169961876	0.909173029092812	1	16	4	7	14.0975449260624	4.87024824151553	10.8332791674122
Interval_491	chr1	26692943	26693226	+	284	16.6751056224955	-0.15095341046669	1.26256794939585	-0.119560622886809	0.904831214283595	1	12	19	12	10.5731586945468	23.1336791471988	18.5713357155638
Interval_492	chr1	26695547	26695948	+	402	28.049655624503	0.912682628253388	0.986566475235581	0.925110117932448	0.354908630562514	1	29	27	10	25.5518001784882	32.8741756302298	15.4761130963031
Interval_493	chr1	26744103	26744377	+	275	19.462359693879	-0.0779874177248298	1.15879838599128	-0.067300247107366	0.946342680173342	1	16	15	11	14.0975449260624	18.2634309056832	17.0237244059335
Interval_494	chr1	26787370	26788359	+	990	45.3856940021541	-0.64296313025275	0.703845940557146	-0.913499806141948	0.360979735502926	1	51	33	43	44.9359244518241	40.1795479925031	66.5472863141035
Interval_495	chr1	26820872	26821199	+	328	13.8048467852997	0.198151499281741	1.44806884724351	0.13683845188641	0.891158489296341	1	21	5	7	18.503027715457	6.08781030189442	10.8332791674122
Interval_496	chr1	26833636	26833870	+	235	17.5452319502059	0.72577481949264	1.23857797276208	0.585974266823213	0.557892807798734	1	19	20	8	16.7408345996992	24.3512412075777	12.3808904770425
Interval_497	chr1	26864821	26865326	+	506	40.049787329905	0.102968081276044	0.786908857219872	0.13085134362298	0.895892905793031	1	36	37	23	31.7194760836405	45.0497962340187	35.5950601214972
Interval_498	chr1	26921348	26922031	+	684	41.8290349811771	0.161707228190671	0.757008303649182	0.213613546127773	0.830848434937785	1	46	35	24	40.5304416624295	42.6146721132609	37.1426714311276
