chr	start	end	Naive-B	Naive-T	CM	NK	memory-B	cDC	CD8T
chr4	150079275	150079775	2015.016521685						
chr6	137975277	137975777	17816.1298826						
chr6	112235847	112236347	9195.350448680001						
chr14	101826274	101826774	1166.3557731065						
chr5	160617041	160617541	1438.86998906						
chr6	111972114	111972614	312.91762508666665						
chr6	136787873	136788373	1198.272234235						
chr13	108352527	108353027	1515.93385843						
chr8	129958376	129958876	6313.78637944	712.0412716915					
chr7	6423887	6424387	11158.5234528	346.1867350836667					
chr1	3901146	3901646	1801.768089055	2428.897998985	419.9963190953333				
chr14	61503199	61503699	6048.10724961	2416.8468144500002					
chr12	111368900	111369400	11814.907185299999						
chr15	67520286	67520786	4227.42380108						
chr15	84750534	84751034	1500.30567432	938.1392492760001					
chr9	99086140	99086640	4993.20482235						
chr3	37174694	37175194	667.179376131						
chr1	168520281	168520781	23293.8084123	9146.251460655					
chr18	3584849	3585349	8299.655746855	1085.67037039					
chr2	20576568	20577068	14893.659454499999						
chr2	216475228	216475728	339.169673571						
chr16	53429314	53429814	312.91762508666665						
chr1	91124929	91125429	13174.559202600001						
chr1	107919869	107920369	616.292938563						
chr1	54226967	54227467	5438.60806942	342.17820432733333					
chr8	141162827	141163327	2944.320294965	331.4734847725					
chr5	62537915	62538415	731.9065482835001						
chr12	112939869	112940369	2086.36257835						
chr9	89541687	89542187	2539.147159615						
chr9	98120101	98120601	5915.267684699999	1255.1853143355	391.229759381				
chr3	128497533	128498033	1639.7371907000002						
chr10	32273260	32273760	2039.47802603						
chr6	63665302	63665802	948.071887573	644.301303405					
chr17	62995350	62995850	13299.5846755	1207.31062264					
chr5	172837641	172838141	4227.42380108	2263.524258045					
chr14	54773168	54773668	454.1863982643333						
chr2	54081531	54082031	336.2608124922	350.1952658403334					
chr5	150155655	150156155	14784.2621657						
chr19	4067381	4067881	2422.36853667						
chr15	48794529	48795029	7884.41888225	1194.365188208	381.7186783423333				
chr2	90220563	90221063	1337.989263295						
chr16	85990734	85991234	1601.88887102	1204.297826505					
chr3	10292770	10293270	1703.47206772	5291.75679771	424.93434978000005	223.4147238055			
chr20	62337903	62338403	2375.48398434	1529.8180765299999					
chrX	78327371	78327871	1482.83763473						
chr12	32272431	32272931	718.9611138529999						
chr7	77316646	77317146	1711.28615977						
chr2	105176422	105176922	1656.5875154						
chr17	59001343	59001843	3508.52733214						
chr3	151329308	151329808	5055.71755878	267.307585304	339.83634023766666				
chr10	132551344	132551844	1797.24117237						
chr1	23942985	23943485	693.0702449925						
chr8	78445062	78445562	10705.3061137	3432.9574721950003					
chr15	91264595	91265095	5837.12676416	500.29184582625					
chr22	35410992	35411492	1555.0043187						
chr1	117633318	117633818	423.93434978000005						
chr5	62479442	62479942	592.2596304752						
chr3	66393964	66394464	24254.9417349						
chr7	1986423	1986923	11994.6313025						
chr8	6476388	6476888	410.97925758266666						
chr3	112407266	112407766	867.3864848569999	373.438783568					
chr2	218744552	218745052	4860.36525744						
chr18	13577747	13578247	760.8102132785	709.0284755570001					
chr14	35400160	35400660	10330.2296951						
chr20	36949957	36950457	17378.5407276	699.0958372615	583.6711796993333				
chr10	1359334	1359834	706.0156794224999						
chr1	231808910	231809410	5196.37121575						
chr1	94017380	94017880	27239.9248994						
chr12	47139263	47139763	3414.75822749						
chr9	130010346	130010846	1851.93981674						
chr3	137238130	137238630	395.68230129599993						
chr19	13790178	13790678	16292.381932100001						
chrX	24733094	24733594	680.124810562						
chr16	88745521	88746021	3477.27096392	2233.3962966999998					
chr7	129009315	129009815	2227.37070443	912.2483804175001					
chr2	127633057	127633557	3125.6368214999998	1369.011474532					
chr1	89657851	89658351	9369.09637246						
chr7	22179532	22180032	3921.5946494150003						
chr4	184857390	184857890	2633.34902212						
chr1	109371384	109371884	5954.33814497						
chr17	31309489	31309989	1969.15119755	1331.069421133	283.38568182833336				
chr3	170044828	170045328	2625.53493006	3311.5513769199997	424.26768311333336	600.0752144372001	1324.7414228346668		
chr6	14108869	14109369	2617.72083801	6407.055570895	456.86159568733336				
chr7	28815798	28816298	815.6047471355	1466.87940416	527.06182355625				
chr4	172786051	172786551	4766.59615279						
chr11	105829039	105829539	3617.92462089						
chr17	38746698	38747198	1137.4521081125						
chr9	109097068	109097568	2101.99076246						
chr22	22928649	22929149	35468.163832	1056.766705396	712.6518641653333				
chr6	30259242	30259742	2797.44495525						
chr4	85681179	85681679	12651.015034999999	443.57317015666666	465.5367931103333				
chr3	32335657	32336157	2797.44495525						
chr11	61815912	61816412	5344.83896477						
chr10	62618884	62619384	5673.03083103						
chr7	25117647	25118147	3610.11052884	7388.002814399999	562.7246182583334				
chr6	35343424	35343924	1287.1017754645						
chr8	22455845	22456345	867.3864848569999						
chr16	68289563	68290063	2719.30403471	789.7138782740001					
chrX	154040316	154040816	3828.90510634						
chr7	47970076	47970576	10509.9538123	1274.1563410325					
chr9	68995745	68996245	693.0702449925						
chr20	1870810	1871310	3133.45091356	4526.836626	512.1392364406667	322.60197072875			
chr11	47611453	47611953	1971.9431259100002	283.052348495					
chr11	47918016	47918516	3782.02055402	4663.306701945	628.9681359860001	294.65651176425			
chr6	139517955	139518455	1060.673751423						
chr2	38152029	38152529	760.8102132785						
chr6	158865745	158866245	3800.188554145	1002.8664214305					
chr3	152835177	152835677	439.8979727336667	1108.548443114	527.06182355625				
chr13	108266241	108266741	4649.38477199						
chr18	23069413	23069913	6774.81781061						
chr4	84966485	84966985	18800.7054814	1607.8207295749999					
chr7	139095168	139095668	20801.1130471						
chr6	144156236	144156736	9345.6540963						
chr6	132135361	132135861	1044.715520856						
chr17	64180689	64181189	2406.74035256						
chr14	87994959	87995459	2195.75986711						
chr19	41424862	41425362	976.975552572						
chr18	69896306	69896806	21449.682687599998	5878.027747589999					
chr7	24455732	24456232	493.11364417133336	279.01641424825					
chr1	31300153	31300653	13870.0133954						
chr1	46070354	46070854	8712.71263994	870.399280992					
chr4	184684774	184685274	3969.55876331	834.5757738345	385.060542432				
chr2	122753313	122753813	299.28733546633333						
chr16	23556073	23556573	1198.272234235						
chr9	83472703	83473203	6063.73543372	782.7940361125					
chr2	68352573	68353073	439.8979727336667						
chr2	28355490	28355990	718.9611138529999						
chr8	91040665	91041165	10267.716958600002						
chr1	15949546	15950046	31725.2137383						
chr16	50270760	50271260	2899.02815195						
chr6	81814080	81814580	473.4833545513334						
chr9	21831989	21832489	4782.2243369						
chr11	60498747	60499247	3649.18098911	1554.8146955					
chr1	21782101	21782601	1773.758673945						
chr4	47484996	47485496	15714.1391201						
chr1	59316773	59317273	12682.2714033	3990.8889605100003					
chr6	148987926	148988426	2187.94577505	1255.1853143355					
chr12	54289451	54289951	339.169673571	938.1392492760001	318.59282250966663				
chr7	26089414	26089914	1031.7700864245	559.391284925					
chr6	129685526	129686026	2555.20810158						
chr2	216492223	216492723	1515.93385843						
chr7	5522948	5523448	3813.27692224						
chr12	116320082	116320582	5508.9348979						
chr11	45102755	45103255	23325.0647805	7940.238756925					
chr10	132629167	132629667	1609.70296307						
chr3	43246872	43247372	1287.1017754645						
chr1	174008886	174009386	1044.715520856	407.70789356499995					
chr10	117226762	117227262	2688.04766649						
chr1	20588619	20589119	9330.02591219	931.2194071145					
chr15	70072468	70072968	12107.500014385						
chr17	68398917	68399417	616.292938563						
chr18	63290805	63291305	5462.05034558						
chr2	196267967	196268467	1801.768089055	350.1952658403334					
chr11	108895781	108896281	1137.4521081125						
chr1	77476430	77476930	3360.05958312						
chr5	95973982	95974482	10845.9597706						
chr1	65170374	65170874	3008.4254407						
chr17	80938564	80939064	1555.0043187						
chr10	31136978	31137478	2813.07313935						
chr14	77347689	77348189	3844.53329045						
chr3	99895238	99895738	2656.79129828	626.823756329	335.2316428863333				
chr9	32348341	32348841	454.1863982643333						
chr3	183115986	183116486	2664.60539033	2199.361289325					
chr12	106301717	106302217	4641.57067993						
chr7	74266526	74267026	986.9081908635						
chr18	55509967	55510467	369.76358614500003	330.5564454633333					
chr11	64814573	64815073	1726.91434388						
chr1	222288019	222288519	718.9611138529999	873.412077127					
chr14	20179823	20180323	3633.552805						
chr10	17464471	17464971	242.13352934800002						
chr3	72375556	72376056	2344.22761613	357.80849394766665					
chr6	146582833	146583333	773.755647709						
chr17	5242314	5242814	2906.842244	1924.9626841100003					
chr4	152460480	152460980	2445.81081283	361.817024704					
chr10	13831754	13832254	4242.73953946	2168.33907809					
chrX	53266804	53267304	2422.36853667	663.272330104					
chr12	104751529	104752029	1523.74795048	1245.252676039	238.38474189219997				
chr13	100129581	100130081	3047.6496134299996						
chr9	134268391	134268891	7220.22105768	330.5564454633333					
chr4	80010243	80010743	312.91762508666665						
chr5	157540781	157541281	3227.2200181999997	3517.3157639600004	321.93468659933336	302.881197083			
chr2	27959410	27959910	4266.49426135	315.63368347749997					
chr13	50811053	50811553	1828.49754058	1201.2850303700002	350.5285991736667				
chr22	31221777	31222277	6790.44599472						
chr6	71124213	71124713	906.2227881475001						
chr8	85835899	85836399	7079.56740071						
chr3	186534775	186535275	436.58671887025						
chr2	231362132	231362632	15003.0567432						
chr5	133935157	133935657	4852.55116539	2159.3006896849997					
chr6	88641423	88641923	1836.31163263	876.4248732619999	424.93076498000005				
chr2	27010740	27011240	3180.33546588	426.94288053633335					
chr5	154978214	154978714	592.2596304752						
chr2	216477618	216478118	6704.49098213						
chr22	31879873	31880373	454.1863982643333						
chr1	21761001	21761501	867.3864848569999	602.0215745453332					
chr18	3256697	3257197	289.23188196325						
chr15	94258176	94258676	2437.99672077	1472.90499643					
chr12	112906725	112907225	8439.21941806	1519.885438235					
chr7	107038181	107038681	2383.2980764000004						
chr2	40431488	40431988	4922.87799387						
chr3	182710547	182711047	1012.7990597275						
chr4	121009518	121010018	4766.59615279						
chr13	29905756	29906256	1337.989263295						
chr2	11858809	11859309	3946.11648715	631.3558689745					
chr16	11797174	11797674	6899.84328347						
chr12	96409654	96410154	493.11364417133336						
chr17	49404253	49404753	15018.6849273						
chr5	132301875	132302375	4243.05198519						
chr15	89132803	89133303	13205.815570899998	6297.70066017	478.4918853076667				
chr5	172740716	172741216	6540.395049000001	734.919344418					
chr4	184667922	184668422	1073.6191858500001						
chr8	130206309	130206809	4954.13436208						
chr1	84572981	84573481	1984.77938166						
chr7	134613819	134614319	3110.0086374						
chr16	81497691	81498191	7087.38149276	970.05571041					
chr18	77092343	77092843	7360.87471464						
chr1	55128480	55128980	12619.7586668						
chr19	43692341	43692841	3766.39236991						
chr7	88218750	88219250	1319.018236593						
chr9	81610270	81610770	2055.077121325	500.29184582625	280.7104844053334				
chr10	121157906	121158406	4375.89155011						
chr20	43941822	43942322	9486.30775327	1322.0310327280001					
chr1	75726810	75727310	1883.19618496						
chr21	18460909	18461409	2320.78533997	860.4666426955					
chr3	124829629	124830129	8204.79665645	641.2885072705	359.14182728099996				
chr6	110811144	110811644	1137.4521081125	802.659312705					
chr19	8577223	8577723	1695.65797567						
chr1	157787433	157787933	515.4106004586666						
chr6	147067173	147067673	439.8979727336667						
chr19	56538864	56539364	680.124810562						
chr19	11377090	11377590	961.017322005						
chr6	81752545	81753045	4610.31431172						
chr3	196624337	196624837	12104.028591299999	346.1867350836667	463.8701264436666				
chr3	17340658	17341158	625.3302767055						
chr1	20787835	20788335	515.4106004586666						
chr17	68232772	68233272	3399.13004339						
chr4	156505200	156505700	2539.147159615						
chr16	23959417	23959917	4250.86607725	789.7138782740001					
chr5	135215221	135215721	7517.15655572						
chr7	81208918	81209418	1463.86660803						
chr7	90629247	90629747	339.169673571						
chr15	75699470	75699970	473.4833545513334						
chr9	77848870	77849370	2648.97720623						
chr9	129073373	129073873	4055.5137759000004						
chr13	24214494	24214994	473.4833545513334						
chr18	32868391	32868891	1482.83763473	628.34307284					
chr4	163815695	163816195	948.071887573						
chr19	54740090	54740590	2367.66989229						
chr1	26537966	26538466	12494.733194	1735.8166205450002	307.63773031233336				
chr2	85500159	85500659	4375.89155011						
chr5	96440057	96440557	680.124810562	469.19989946219994					
chr5	147482427	147482927	3063.12408507	789.7138782740001					
chr2	74862313	74862813	4978.42599972						
chr5	36690266	36690766	3681.7952550100003						
chr2	226971706	226972206	718.9611138529999						
chr5	145835132	145835632	7970.37389484	316.2594891763333	317.926155843				
chr10	72593866	72594366	2095.13772097						
chr3	170056729	170057229	312.91762508666665						
chr10	127977525	127978025	4157.096972599999	715.0540678259999					
chr16	22216839	22217339	4085.179890575						
chr3	188442442	188442942	11642.997160100002						
chr2	79083805	79084305	1073.6191858500001						
chr16	85535385	85535885	1523.74795048	626.823756329					
chr2	156331791	156332291	15393.761345899999						
chr6	111989752	111990252	9283.14135987						
chr8	128948710	128949210	7657.81021269	899.3029459855					
chr8	125181536	125182036	948.071887573	219.93058017975002					
chr1	165629113	165629613	1765.98480415						
chr6	20454161	20454661	825.537385431						
chr6	161079532	161080032	2602.0926539						
chr12	69334139	69334639	3750.76418581						
chr14	50926675	50927175	5876.19722443	795.7394705435001					
