Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PDR.4_R1.mLb.clN.bam.raw	DME.4_R1.mLb.clN.bam.raw	PDR.4_R1.mLb.clN.bam.pseudo	DME.4_R1.mLb.clN.bam.pseudo
Interval_425	chr1	21176683	21177234	+	552	35.3254526619576	-0.747480770748841	0.951264399879718	-0.785776037496364	0.431998707399996	1	29	25	23.0455359838265	38.6902827407579
Interval_426	chr1	21294317	21294885	+	569	38.1193549583104	0.0103792743541772	0.895483555574003	0.0115906923020201	0.990752172628913	1	51	26	40.52835638535	40.2378940503882
Interval_427	chr1	21334169	21334827	+	659	30.3730297187184	-0.337114427045372	1.01062477925302	-0.33357031607175	0.73870382080827	1	37	24	29.4029252207441	37.1426714311276
Interval_428	chr1	21782931	21783700	+	770	51.8010507970302	-0.492121261844473	0.758800955844625	-0.648551188627181	0.516628514136801	1	54	39	42.9123773491941	60.3568410755823
Interval_429	chr1	22019124	22019370	+	247	11.2578304060701	-0.376641806510451	1.76075197178954	-0.213909632103181	0.830617528752208	1	9	6	7.15206289153236	9.28566785778189
Interval_430	chr1	22024482	22025971	+	1490	65.6024642231204	0.00864556595302469	0.678283966664373	0.0127462336984632	0.989830252298198	1	96	49	76.2886708430118	75.8329541718854
Interval_431	chr1	22039727	22040257	+	531	43.1300983006748	-0.206718869833541	0.843959016102474	-0.244939464937763	0.806503303631669	1	54	32	42.9123773491941	49.5235619081701
Interval_432	chr1	22052572	22053031	+	460	25.8183921699521	0.340956468609782	1.12178644005742	0.303940622238515	0.761173128794961	1	37	15	29.4029252207441	23.2141696444547
Interval_433	chr1	22451727	22452322	+	596	36.4406208027647	0.423056603715005	0.948033566071607	0.4462464398471	0.655419240574208	1	47	18	37.3496617668912	27.8570035733457
Interval_434	chr1	22976377	22976592	+	216	4.60071874850787	0.0383908253442312	3.0032534666102	0.0127830786748623	0.989800856655296	1	4	2	3.17869461845882	3.09522261926063
Interval_435	chr1	23019297	23019782	+	486	20.5540308361255	0.485852534955412	1.27417760929982	0.381306759284835	0.702975638671966	1	30	11	23.8402096384412	17.0237244059335
Interval_436	chr1	23344296	23344814	+	519	46.5725620842894	-0.140576890881923	0.810350719022771	-0.173476604119571	0.862276816271354	1	53	30	42.1177036945794	46.4283392889094
Interval_437	chr1	23368204	23369154	+	951	95.4104997604048	-0.175732333638218	0.605391209019369	-0.290278965105679	0.771602829802205	1	100	58	79.4673654614706	89.7614559585583
Interval_438	chr1	23528168	23528370	+	203	9.21786548596181	-0.791672969452822	1.87034010556677	-0.423277545670188	0.672092775021215	1	9	8	7.15206289153236	12.3808904770425
Interval_439	chr1	23539842	23540023	+	182	11.8400016257049	-1.18399337875431	1.73754499582213	-0.681417391550255	0.495607421347634	1	6	7	4.76804192768824	10.8332791674122
Interval_440	chr1	23559438	23559688	+	251	13.1537249217695	-0.546565045570617	1.60381050192807	-0.34079153672678	0.733260522207875	1	12	9	9.53608385537648	13.9285017866728
Interval_441	chr1	23691670	23692021	+	352	20.2003613285216	-0.727137193424218	1.29667609333143	-0.56077010840545	0.574954266544016	1	20	17	15.8934730922941	26.3093922637154
Interval_442	chr1	23743062	23743548	+	487	14.9313735526935	-0.0547143658908495	1.52418746430522	-0.0358973992190589	0.971364169655071	1	15	8	11.9201048192206	12.3808904770425
Interval_443	chr1	23800755	23800941	+	187	19.7654445531032	0.6758223657647	1.31009788593207	0.515856389832952	0.605954714681024	1	28	9	22.2508623292118	13.9285017866728
Interval_444	chr1	23838391	23838648	+	258	12.6261302971185	0.623356391874179	1.62934353459326	0.382581314891208	0.702030226665059	1	21	7	16.6881467469088	10.8332791674122
Interval_445	chr1	23868108	23868666	+	559	23.4145685426376	0.137929801338057	1.19818929692933	0.115115200654469	0.908353811620711	1	30	14	23.8402096384412	21.6665583348244
Interval_446	chr1	23958992	23960068	+	1077	91.2502110103555	0.0945355987291049	0.603068847061794	0.156757556271877	0.875435924397685	1	131	63	104.102248754527	97.4995125067098
Interval_447	chr1	23980121	23980646	+	526	41.5356149441796	-0.593874324630748	0.858788195665271	-0.691525952066325	0.489235077462745	1	40	31	31.7869461845882	47.9759505985398
Interval_448	chr1	24322037	24322230	+	194	6.13425057807989	-0.154245547285968	2.40982064493688	-0.0640070652602481	0.948964601081891	1	7	4	5.56271558230294	6.19044523852126
Interval_449	chr1	24324795	24324972	+	178	4.56445173033645	-0.376643824130455	3.37416765494306	-0.111625699327264	0.911120194250324	1	3	2	2.38402096384412	3.09522261926063
Interval_450	chr1	24415429	24415877	+	449	37.6497187219198	0.453430036035455	0.92198322074499	0.491798577059863	0.622861742554425	1	48	18	38.1443354215059	27.8570035733457
Interval_451	chr1	24502297	24502574	+	278	13.5267732121394	-0.739208035599688	1.5629173856773	-0.472966800660003	0.636236865127365	1	14	12	11.1254311646059	18.5713357155638
Interval_452	chr1	24535056	24535418	+	363	9.48580305579401	0.453433296562121	1.86346540823785	0.243327992329571	0.807751321180353	1	16	6	12.7147784738353	9.28566785778189
Interval_453	chr1	24642655	24643358	+	704	103.287088195421	-0.0345389324208518	0.608803469191135	-0.056732482925468	0.954758298044123	1	135	71	107.280943372985	109.880402983752
Interval_454	chr1	24744932	24745600	+	669	56.6323263690869	-0.376644371028623	0.733331025324652	-0.513607576962777	0.607526381067005	1	60	40	47.6804192768824	61.9044523852126
Interval_455	chr1	24848071	24848744	+	674	41.8939432070343	-0.183998941974216	0.854316669625923	-0.215375572684053	0.829474513293116	1	48	28	38.1443354215059	43.3331166696488
Interval_456	chr1	24910992	24911505	+	514	37.0184236057342	-0.175730751602259	0.905406691949538	-0.194090405079592	0.846105094410152	1	50	29	39.7336827307353	44.8807279792791
Interval_457	chr1	24930293	24930664	+	372	34.4997054413995	0.0972875124800451	0.94362327765634	0.103099949718998	0.917883644930295	1	50	24	39.7336827307353	37.1426714311276
Interval_458	chr1	24965000	24965269	+	270	14.8957733431687	-0.0547148237725977	1.52015603630196	-0.0359928997194926	0.971288020490557	1	15	8	11.9201048192206	12.3808904770425
Interval_459	chr1	25022443	25023083	+	641	46.8264413749086	-0.224640903243734	0.804306437736573	-0.279297656594549	0.780016404530498	1	55	33	43.7070510038088	51.0711732178004
Interval_460	chr1	25032324	25032511	+	188	15.4221158609424	0.0972904511937186	1.45468433325657	0.0668807994762112	0.946676598607042	1	25	12	19.8668413653677	18.5713357155638
Interval_461	chr1	25065870	25066056	+	187	8.48696811405983	-0.113606613617198	1.98831749468241	-0.0571370588052611	0.954436015971342	1	9	5	7.15206289153236	7.73805654815157
Interval_462	chr1	25232254	25232839	+	586	28.7045959184479	-0.165139091744939	1.05163226622102	-0.157031214284017	0.875220247829456	1	33	19	26.2242306022853	29.404614882976
Interval_463	chr1	25239705	25240276	+	572	28.2954187006639	-0.905020697185675	1.05583079574998	-0.857164519948311	0.391353967760984	1	26	25	20.6615150199824	38.6902827407579
Interval_464	chr1	25247083	25247853	+	771	53.3069694813226	-0.288417137232051	0.754855961645335	-0.382082346681607	0.70240028557521	1	59	37	46.8857456222677	57.2616184563216
Interval_465	chr1	25267526	25268042	+	517	16.277800578822	-0.862065840298666	1.42801163304394	-0.603682645400509	0.546054654430763	1	15	14	11.9201048192206	21.6665583348244
Interval_466	chr1	25337994	25338553	+	560	24.6291281682858	-0.466839112830127	1.1279518211083	-0.413882139373135	0.678960424806286	1	31	22	24.6348832930559	34.0474488118669
Interval_467	chr1	25430194	25431037	+	844	87.7237164710479	0.0505672428695199	0.609440866768358	0.082973173652859	0.933872870366733	1	119	59	94.56616489915	91.3090672681886
Interval_468	chr1	25774931	25775245	+	315	16.0334881499249	0.912862752971343	1.44783568124245	0.630501627220555	0.528366438486978	1	33	9	26.2242306022853	13.9285017866728
Interval_469	chr1	25819851	25820213	+	363	28.595303519638	0.340955885426076	1.06500225471082	0.320145693511848	0.748857888551374	1	37	15	29.4029252207441	23.2141696444547
Interval_470	chr1	25895456	25895625	+	170	12.376782715881	0.0383960847547764	1.64304310432301	0.0233688846347077	0.981356024689531	1	16	8	12.7147784738353	12.3808904770425
Interval_471	chr1	25905156	25905371	+	216	9.69846496013838	-0.599030534604827	1.84672569720498	-0.324374397080985	0.74565460090306	1	9	7	7.15206289153236	10.8332791674122
Interval_472	chr1	25990870	25991248	+	379	12.1930938352994	0.793283118255355	1.67615920398387	0.473274326430265	0.636017476217295	1	27	8	21.4561886745971	12.3808904770425
Interval_473	chr1	25998040	25998398	+	359	50.0893021345508	-0.251113465446068	0.776735056847849	-0.323293590565022	0.74647290759182	1	54	33	42.9123773491941	51.0711732178004
Interval_474	chr1	26111076	26111297	+	222	9.90133094388125	-0.183994102426236	1.8057294223869	-0.10189461396881	0.918840325142457	1	12	7	9.53608385537648	10.8332791674122
Interval_475	chr1	26111630	26111880	+	251	18.9826228634687	0.260785799524792	1.34824500327915	0.193426119800569	0.846625261034569	1	21	9	16.6881467469088	13.9285017866728
Interval_476	chr1	26126406	26126773	+	368	21.6939974925675	2.16766856022959	1.36246958664642	1.59098491553494	0.111612970570464	1	35	4	27.8135779115147	6.19044523852126
Interval_477	chr1	26169770	26169956	+	187	13.260177416004	0.208320195452872	1.59195595703025	0.130858014339472	0.895887628704938	1	18	8	14.3041257830647	12.3808904770425
Interval_478	chr1	26233898	26234673	+	776	82.4806066991352	0.0878609618421278	0.632664709129587	0.138874447356177	0.889549363333779	1	89	43	70.7259552607089	66.5472863141035
Interval_479	chr1	26284912	26285232	+	321	18.2760203810251	-0.168054044493969	1.32456318266318	-0.126875068470556	0.899039279628203	1	26	15	20.6615150199824	23.2141696444547
Interval_480	chr1	26306588	26306806	+	219	22.9549297746276	0.131503975128749	1.19342141038972	0.110190728927685	0.912258114743837	1	32	15	25.4295569476706	23.2141696444547
Interval_481	chr1	26336480	26336844	+	365	10.8966107539114	0.845748661397553	1.73745017512967	0.486775778381346	0.626417237080301	1	21	6	16.6881467469088	9.28566785778189
Interval_482	chr1	26378491	26378698	+	208	14.9626507193678	0.3014302327924	1.49260484150202	0.201949119024073	0.839956501659324	1	24	10	19.072167710753	15.4761130963031
Interval_483	chr1	26432088	26432767	+	680	32.0198178621148	-0.0948729742403907	1.01044566507373	-0.0938922076858709	0.925194783858651	1	31	17	24.6348832930559	26.3093922637154
Interval_484	chr1	26472597	26473225	+	629	26.557480390048	-0.0547153736871371	1.10561892374154	-0.049488456205122	0.960530036542426	1	30	16	23.8402096384412	24.761780954085
Interval_485	chr1	26500300	26501116	+	817	32.2491933161984	0.0018678141676503	1.00197431415213	0.00186413378194315	0.998512637297546	1	39	20	30.9922725299735	30.9522261926063
Interval_486	chr1	26541969	26542476	+	508	31.0770324976823	0.803926069092304	1.06626741858351	0.753962894374365	0.45087150272074	1	34	10	27.0189042569	15.4761130963031
Interval_487	chr1	26545606	26545843	+	238	13.7265542590205	0.153870265341079	1.6325434385628	0.094251865957415	0.924909085031835	1	13	6	10.3307575099912	9.28566785778189
Interval_488	chr1	26620335	26621345	+	1011	52.0665793353738	-0.3130790622937	0.771091889484848	-0.406020432276706	0.684727587625876	1	58	37	46.091071967653	57.2616184563216
Interval_489	chr1	26677480	26677731	+	252	10.7397129763217	-0.546565338982231	1.81997479934782	-0.300314784126731	0.763937057302238	1	8	6	6.35738923691765	9.28566785778189
Interval_490	chr1	26692417	26692620	+	204	11.7622517966242	0.400965180055686	1.73527842105501	0.23106677014511	0.817262930167533	1	18	7	14.3041257830647	10.8332791674122
Interval_491	chr1	26692943	26693226	+	284	16.6751056224955	-0.546565383669404	1.45290711934303	-0.376187422026363	0.706777565589021	1	16	12	12.7147784738353	18.5713357155638
Interval_492	chr1	26695547	26695948	+	402	28.049655624503	1.03839127014094	1.10932531148916	0.936056591683649	0.349244051081443	1	40	10	31.7869461845882	15.4761130963031
Interval_493	chr1	26744103	26744377	+	275	19.462359693879	0.333849780225379	1.30939685148457	0.25496455092806	0.798750478818355	1	27	11	21.4561886745971	17.0237244059335
Interval_494	chr1	26787370	26788359	+	990	45.3856940021541	-0.632983047830423	0.805550156110489	-0.785777326252052	0.431997952248339	1	54	43	42.9123773491941	66.5472863141035
Interval_495	chr1	26820872	26821199	+	328	13.8048467852997	0.623355811037071	1.6368015437199	0.380837746291706	0.703323648625182	1	21	7	16.6881467469088	10.8332791674122
Interval_496	chr1	26833636	26833870	+	235	17.5452319502059	1.03839286009629	1.39744563538234	0.743064942066374	0.457442363485833	1	32	8	25.4295569476706	12.3808904770425
Interval_497	chr1	26864821	26865326	+	506	40.049787329905	0.322185975039871	0.891455118366128	0.361415811522152	0.717788629809452	1	56	23	44.5017246584235	35.5950601214972
Interval_498	chr1	26921348	26922031	+	684	41.8290349811771	0.360321004560848	0.857292918101303	0.420300922768465	0.674265635881903	1	60	24	47.6804192768824	37.1426714311276
Interval_499	chr1	27112052	27112300	+	249	15.4564944605032	-0.546566044279269	1.50052607415541	-0.364249614647256	0.715671620821177	1	12	9	9.53608385537648	13.9285017866728
Interval_500	chr1	27154785	27155540	+	756	39.5036209316918	-0.476179193469916	0.881551928535372	-0.540160117692726	0.589086614279908	1	42	30	33.3762934938177	46.4283392889094
Interval_501	chr1	27234243	27234778	+	536	58.1651811752009	-0.0375559285484571	0.720541822543035	-0.052121788595018	0.958431651772764	1	74	39	58.8058504414883	60.3568410755823
Interval_502	chr1	27322040	27322523	+	484	45.7346280380072	0.0648651549477796	0.818265136440472	0.0792715613302907	0.93681662587082	1	55	27	43.7070510038088	41.7855053600185
Interval_503	chr1	27341736	27342011	+	276	11.3413638681921	0.478968493270917	1.71071925964056	0.279980768657244	0.779492259456305	1	19	7	15.0987994376794	10.8332791674122
Interval_504	chr1	27342208	27342632	+	425	14.728906018542	-0.376640740189483	1.50996602159534	-0.249436566653034	0.803023102722606	1	15	10	11.9201048192206	15.4761130963031
Interval_505	chr1	27392398	27392577	+	180	15.7675622800748	0.260784335694275	1.51460357692388	0.172179928575054	0.863296076899597	1	14	6	11.1254311646059	9.28566785778189
Interval_506	chr1	27489950	27490588	+	639	46.3238842461194	0.192721297799579	0.802523985837682	0.240143972268212	0.810218646446505	1	69	31	54.8324821684147	47.9759505985398
Interval_507	chr1	27568504	27568836	+	333	22.0387990825833	0.195935430307337	1.21964633931528	0.160649381703008	0.872369559012243	1	29	13	23.0455359838265	20.1189470251941
Interval_508	chr1	27672172	27672565	+	394	23.1358322133364	-0.0547145054673438	1.19851344916219	-0.045651974540287	0.963587642632423	1	30	16	23.8402096384412	24.761780954085
Interval_509	chr1	27725582	27726033	+	452	68.2300362523571	0.24989652119055	0.672513322766007	0.37158597864313	0.710201130190322	1	88	38	69.9312816060941	58.809229765952
Interval_510	chr1	27772797	27773354	+	558	51.2577201053724	0.202779707513701	0.82536279406814	0.245685544552134	0.805925663058654	1	65	29	51.6537875499559	44.8807279792791
Interval_511	chr1	27830700	27831032	+	333	15.2621158717814	0.0383960342068619	1.4918371252996	0.0257374170113584	0.979466779274365	1	20	10	15.8934730922941	15.4761130963031
Interval_512	chr1	27862955	27863253	+	299	7.91476532337705	0.175900239712114	2.04978100882707	0.0858141620761568	0.931614148300674	1	11	5	8.74141020076177	7.73805654815157
Interval_513	chr1	27914355	27915049	+	695	43.6464028215611	0.014145797385826	0.834406604041534	0.0169531225152215	0.986474013204429	1	59	30	46.8857456222677	46.4283392889094
Interval_514	chr1	27959688	27960186	+	499	24.207431236552	0.125857352050176	1.15489150229395	0.108977641449596	0.913220224237953	1	34	16	27.0189042569	24.761780954085
Interval_515	chr1	28088389	28088822	+	434	35.0343206571832	0.453430287683035	0.955655636444178	0.474470374464768	0.635164519166712	1	48	18	38.1443354215059	27.8570035733457
Interval_516	chr1	28235922	28236341	+	420	34.6718793950605	0.686090483470312	0.969686438629181	0.707538495062609	0.479231899104587	1	47	15	37.3496617668912	23.2141696444547
Interval_517	chr1	28246958	28247630	+	673	64.0607689246292	0.135689948280238	0.686659442681571	0.197608799713488	0.843351149397839	1	92	43	73.109976224553	66.5472863141035
Interval_518	chr1	28259270	28259849	+	580	42.6442657806304	-0.123357275379938	0.859472872075658	-0.143526665457196	0.88587425326902	1	59	33	46.8857456222677	51.0711732178004
Interval_519	chr1	28328750	28329245	+	496	28.8487277857805	-1.28353190465436	1.06934152791905	-1.20030118642463	0.230022389173712	1	20	25	15.8934730922941	38.6902827407579
Interval_520	chr1	28369567	28370016	+	450	15.1236042988376	0.400963361152787	1.55787095307888	0.257379059774077	0.796886166390949	1	18	7	14.3041257830647	10.8332791674122
Interval_521	chr1	28505798	28506253	+	456	35.0776535727864	0.102523952293366	0.97063982666923	0.105625124249413	0.915879789988451	1	46	22	36.5549881122765	34.0474488118669
Interval_522	chr1	28518201	28518479	+	279	10.0451592504246	2.9452489899001	2.23098259841327	1.32015776008062	0.18678235146875	1	15	1	11.9201048192206	1.54761130963031
Interval_523	chr1	28552654	28553287	+	634	47.3334605423603	-0.525507347532322	0.799751143414976	-0.657088585442192	0.51112395798281	1	46	34	36.5549881122765	52.6187845274307
Interval_524	chr1	28581574	28582012	+	439	23.8857514547586	-0.344934006085479	1.17932061392562	-0.292485353018033	0.769915557116333	1	23	15	18.2774940561382	23.2141696444547
Interval_525	chr1	28642984	28643423	+	440	28.1485852486671	1.16767347520488	1.12851029411169	1.03470343274451	0.30080743243203	1	35	8	27.8135779115147	12.3808904770425
